"Date Time","Bioreactor 3 - CER","Bioreactor 3 - Off-gas CO2%","Bioreactor 3 - OUR","Bioreactor 3 - RQ","Bioreactor 3 - Volume"
2018-07-30 14:30:00,NaN,NaN,NaN,NaN,105.603790555556
2018-07-30 15:00:00,NaN,NaN,NaN,NaN,200
2018-07-30 15:30:00,NaN,0.0228046530744037,NaN,NaN,200
2018-07-30 16:00:00,NaN,0.022543783043085,NaN,NaN,200
2018-07-30 16:30:00,NaN,0.0221388314424359,NaN,NaN,200
2018-07-30 17:00:00,NaN,0.0219718105639196,NaN,NaN,200
2018-07-30 17:30:00,NaN,0.0217325515932586,NaN,NaN,200
2018-07-30 18:00:00,NaN,0.0214050531152436,NaN,NaN,200
2018-07-30 18:30:00,NaN,0.0213166932987583,NaN,NaN,200
2018-07-30 19:00:00,NaN,0.02127869844834,NaN,NaN,200
2018-07-30 19:30:00,NaN,0.0211705640792523,NaN,NaN,200
2018-07-30 20:00:00,NaN,0.0211780694138991,NaN,NaN,200
2018-07-30 20:30:00,NaN,0.021043555040533,NaN,NaN,200
2018-07-30 21:00:00,NaN,0.0210420060744974,NaN,NaN,200
2018-07-30 21:30:00,NaN,0.0210284177217026,NaN,NaN,200
2018-07-30 22:00:00,NaN,0.0210142130526243,NaN,NaN,200
2018-07-30 22:30:00,NaN,0.0210071540514395,NaN,NaN,200
2018-07-30 23:00:00,NaN,0.0210284133883686,NaN,NaN,200
2018-07-30 23:30:00,NaN,0.0210712830623677,NaN,NaN,200
2018-07-31 00:00:00,NaN,0.0210322837364355,NaN,NaN,200
2018-07-31 00:30:00,NaN,0.0124101091554566,NaN,NaN,199.995998401541
2018-07-31 01:00:00,NaN,0,NaN,NaN,199.980880256349
2018-07-31 01:30:00,NaN,0,NaN,NaN,199.965106542241
2018-07-31 02:00:00,NaN,0,NaN,NaN,200.256916559883
2018-07-31 02:30:00,NaN,0,NaN,NaN,200.373145760062
2018-07-31 03:00:00,NaN,0,NaN,NaN,200.438830745976
2018-07-31 03:30:00,NaN,0,NaN,NaN,200.469487623711
2018-07-31 04:00:00,NaN,0,NaN,NaN,200.483874666293
2018-07-31 04:30:00,NaN,0,NaN,NaN,200.492754790519
2018-07-31 05:00:00,NaN,0,NaN,NaN,200.480467177609
2018-07-31 05:30:00,NaN,0,NaN,NaN,200.464682578408
2018-07-31 06:00:00,NaN,0,NaN,NaN,200.462560566249
2018-07-31 06:30:00,NaN,0,NaN,NaN,200.456093974859
2018-07-31 07:00:00,NaN,0,NaN,NaN,200.440320819426
2018-07-31 07:30:00,NaN,0,NaN,NaN,200.424544191934
2018-07-31 08:00:00,NaN,0,NaN,NaN,200.408768786505
2018-07-31 08:30:00,NaN,0,NaN,NaN,200.392992874914
2018-07-31 09:00:00,NaN,0,NaN,NaN,200.377215828369
2018-07-31 09:30:00,NaN,0,NaN,NaN,200.361446684624
2018-07-31 10:00:00,NaN,0,NaN,NaN,200.34567093208
2018-07-31 10:30:00,NaN,0,NaN,NaN,200.329895506242
2018-07-31 11:00:00,NaN,0,NaN,NaN,200.314120002249
2018-07-31 11:30:00,NaN,0,NaN,NaN,200.322740430201
2018-07-31 12:00:00,NaN,0,NaN,NaN,200.30779081711
2018-07-31 12:30:00,NaN,0,NaN,NaN,200.292014384432
2018-07-31 13:00:00,NaN,0,NaN,NaN,200.276237234179
2018-07-31 13:30:00,NaN,0,NaN,NaN,200.260457160613
2018-07-31 14:00:00,NaN,0,NaN,NaN,200.244678732466
2018-07-31 14:30:00,NaN,0,NaN,NaN,200.228903571375
2018-07-31 15:00:00,NaN,0,NaN,NaN,200.21312473522
2018-07-31 15:30:00,NaN,0,NaN,NaN,200.19734493093
2018-07-31 16:00:00,NaN,0,NaN,NaN,200.181568880341
2018-07-31 16:30:00,NaN,0,NaN,NaN,200.165793266209
2018-07-31 17:00:00,NaN,0,NaN,NaN,200.150011344256
2018-07-31 17:30:00,NaN,0,NaN,NaN,200.134231672658
2018-07-31 18:00:00,NaN,0,NaN,NaN,200.1184524149
2018-07-31 18:30:00,NaN,0,NaN,NaN,200.102672524177
2018-07-31 19:00:00,NaN,0,NaN,NaN,200.086893088815
2018-07-31 19:30:00,NaN,0,NaN,NaN,200.071114996238
2018-07-31 20:00:00,NaN,0,NaN,NaN,200.055337724225
2018-07-31 20:30:00,NaN,0,NaN,NaN,200.039554744214
2018-07-31 21:00:00,NaN,0,NaN,NaN,200.023774395497
2018-07-31 21:30:00,NaN,0,NaN,NaN,200.007993377727
2018-07-31 22:00:00,NaN,0,NaN,NaN,199.992213084189
2018-07-31 22:30:00,NaN,0,NaN,NaN,199.976433015083
2018-07-31 23:00:00,NaN,0,NaN,NaN,199.960651542423
2018-07-31 23:30:00,NaN,0,NaN,NaN,199.944873148143
2018-08-01 00:00:00,NaN,0,NaN,NaN,199.929094214824
2018-08-01 00:30:00,NaN,0,NaN,NaN,199.913317767065
2018-08-01 01:00:00,NaN,0,NaN,NaN,199.89754451375
2018-08-01 01:30:00,NaN,0,NaN,NaN,199.881770551388
2018-08-01 02:00:00,NaN,0,NaN,NaN,199.865992087431
2018-08-01 02:30:00,NaN,0,NaN,NaN,199.850209064218
2018-08-01 03:00:00,NaN,0,NaN,NaN,199.834430414068
2018-08-01 03:30:00,NaN,0,NaN,NaN,199.818652936488
2018-08-01 04:00:00,NaN,0,NaN,NaN,199.802877910557
2018-08-01 04:30:00,NaN,0,NaN,NaN,199.787103883293
2018-08-01 05:00:00,NaN,0,NaN,NaN,199.771329743868
2018-08-01 05:30:00,NaN,0,NaN,NaN,199.755549599588
2018-08-01 06:00:00,NaN,0,NaN,NaN,199.739771322208
2018-08-01 06:30:00,NaN,0,NaN,NaN,199.723992690209
2018-08-01 07:00:00,NaN,0,NaN,NaN,199.708216869407
2018-08-01 07:30:00,NaN,0,NaN,NaN,199.692440880416
2018-08-01 08:00:00,NaN,0,NaN,NaN,199.676666308542
2018-08-01 08:30:00,NaN,0,NaN,NaN,199.660889859597
2018-08-01 09:00:00,NaN,0,NaN,NaN,199.657863683099
2018-08-01 09:30:00,0.00715398799749726,0.000445242966314508,NaN,NaN,200.700504235589
2018-08-01 10:00:00,0.0141457655972913,0.00581769629217357,NaN,NaN,203.231655111187
2018-08-01 10:30:00,0,0.0151359916073459,NaN,NaN,203.362282307671
2018-08-01 11:00:00,0.092545046077695,0.0153424738022295,4.32563349060889,0.175648429318393,202.472303119852
2018-08-01 11:30:00,0.0930760056673092,0.00342536695207528,NaN,NaN,201.574306190656
2018-08-01 12:00:00,0.0937714223434307,0.00349515102102505,NaN,NaN,200.728975759978
2018-08-01 12:30:00,0.132484631415737,0.00487759354471385,NaN,NaN,199.707249272875
2018-08-01 13:00:00,0.0567979666230375,0.00378719365909683,NaN,NaN,198.971369723413
2018-08-01 13:30:00,0.0654209812121521,0.00964178536257446,NaN,NaN,197.895551678361
2018-08-01 14:00:00,0.126273680402246,0.0187393392023857,NaN,NaN,197.408364088679
2018-08-01 14:30:00,0.151528228133137,0.0223202404394489,NaN,NaN,196.122974790304
2018-08-01 15:00:00,0.173220215126416,0.0255207474619972,NaN,NaN,196.106491182096
2018-08-01 15:30:00,0.183024492579209,0.0269548046415019,NaN,NaN,196.089937147784
2018-08-01 16:00:00,0.188518239850869,0.027682303130598,NaN,NaN,195.872961838963
2018-08-01 16:30:00,0.194446263120756,0.0286228245909389,NaN,NaN,194.316755802864
2018-08-01 17:00:00,0.229210411698714,0.0337593143010872,NaN,NaN,194.300064853615
2018-08-01 17:30:00,0.271014452774373,0.0399176526765415,NaN,NaN,194.283193955816
2018-08-01 18:00:00,0.330698957737304,0.0487173380301403,NaN,NaN,194.266115561215
2018-08-01 18:30:00,0.42136728476193,0.0620883262555342,NaN,NaN,194.248718739326
2018-08-01 19:00:00,0.565451360696652,0.0828371926260766,1.00348574732268,0.662838655534528,192.502001369396
2018-08-01 19:30:00,0.803600339515326,0.118383206589092,1.1282477654668,0.712518837788669,192.473710030149
2018-08-01 20:00:00,1.12906500058284,0.166320091220971,1.46755318962901,0.768112865104584,192.457858990385
2018-08-01 20:30:00,1.61416162981782,0.237777424676167,1.92634653080707,0.836561637612756,192.443568790944
2018-08-01 21:00:00,2.26610475175093,0.333832272441771,2.62165117096872,0.86230639171359,192.452576741646
2018-08-01 21:30:00,3.09759066055855,0.452555371431764,3.41882810595353,0.904299904007614,190.823312409112
2018-08-01 22:00:00,3.8398305344398,0.565762511672965,4.25488853044435,0.902542644862202,190.731943897842
2018-08-01 22:30:00,4.30758620291835,0.634914797539626,4.92554019630079,0.876244547247048,190.754716673308
2018-08-01 23:00:00,5.01040697502919,0.738739038209986,5.98815900205935,0.837702201666946,190.806594322181
2018-08-01 23:30:00,6.01372035157539,0.886640527416466,6.81244693107655,0.884720978726337,190.849985944952
2018-08-02 00:00:00,7.14585039926081,1.04387922856968,8.1683475743651,0.874705170279687,189.362418696382
2018-08-02 00:30:00,8.63477313575373,1.27298418051984,9.63849615733206,0.895752167571543,189.257140272009
2018-08-02 01:00:00,6.29821605818326,0.926291058697047,5.31992141016597,1.3721873372156,189.337381418143
2018-08-02 01:30:00,2.12780389042536,0.313225104193782,1.7951479140788,1.18316393819312,189.319967399016
2018-08-02 02:00:00,1.17112333466845,0.172413899526631,1.15155140321909,1.01517802606883,189.301792978733
2018-08-02 02:30:00,0.940901742166278,0.13613413376509,1.08561006242967,0.866387692224839,188.000326962861
2018-08-02 03:00:00,0.809850237391309,0.119302049406924,1.04347307768368,0.77615341981069,187.528802503687
2018-08-02 03:30:00,0.736621768965196,0.108508966358481,1.03824734994912,0.755201299706193,187.512113344277
2018-08-02 04:00:00,0.679544662250691,0.100106840644263,NaN,NaN,187.493404389992
2018-08-02 04:30:00,0.672883491169717,0.0991030390252987,NaN,NaN,187.474676398712
2018-08-02 05:00:00,0.692060960649366,0.10083309196355,1.00828973126383,0.690390533638358,186.259037332462
2018-08-02 05:30:00,0.732738869073441,0.107939390844367,1.03403475333506,0.710990151152154,185.698637414493
2018-08-02 06:00:00,0.787614734062909,0.116041855028587,1.09360234966919,0.720189530899219,185.682819563216
2018-08-02 06:30:00,0.844292509687982,0.124354735876921,1.15068308236106,0.733785638097231,185.667051143552
2018-08-02 07:00:00,0.882088418208662,0.129904057282948,1.19521760415165,0.738197065451889,185.651217420784
2018-08-02 07:30:00,0.89325652582489,0.130376153510165,1.2184633489566,0.733810899098451,184.521829984429
2018-08-02 08:00:00,0.82923709158472,0.122143521769239,1.15277177184696,0.743083339031358,183.879535346633
2018-08-02 08:30:00,0.421058008446709,0.0620100541924501,NaN,NaN,183.862094290041
