"Date Time","Bioreactor 21 - CER","Bioreactor 21 - Feed#1 flow rate","Bioreactor 21 - Off-gas CO2%","Bioreactor 21 - OUR","Bioreactor 21 - RQ","Bioreactor 21 - Volume"
2018-07-30 14:30:00,NaN,0,NaN,NaN,NaN,100
2018-07-30 15:00:00,NaN,0,NaN,NaN,NaN,100
2018-07-30 15:30:00,NaN,0,0.0165431569848728,NaN,NaN,100
2018-07-30 16:00:00,NaN,0,0.0162782409495138,NaN,NaN,100
2018-07-30 16:30:00,NaN,0,0.0160350695106488,NaN,NaN,100
2018-07-30 17:00:00,NaN,0,0.015865672389866,NaN,NaN,100
2018-07-30 17:30:00,NaN,0,0.0154146299950078,NaN,NaN,100
2018-07-30 18:00:00,NaN,0,0.0151515934420879,NaN,NaN,100
2018-07-30 18:30:00,NaN,0,0.0150426223783502,NaN,NaN,100
2018-07-30 19:00:00,NaN,0,0.0150213630215384,NaN,NaN,100
2018-07-30 19:30:00,NaN,0,0.0150355633705634,NaN,NaN,100
2018-07-30 20:00:00,NaN,0,0.0150355615098214,NaN,NaN,100
2018-07-30 20:30:00,NaN,0,0.0150923406271821,NaN,NaN,100
2018-07-30 21:00:00,NaN,0,0.0150213023548331,NaN,NaN,100
2018-07-30 21:30:00,NaN,0,0.0150072276726958,NaN,NaN,100
2018-07-30 22:00:00,NaN,0,0.0150214106883406,NaN,NaN,100
2018-07-30 22:30:00,NaN,0,0.0150355157038723,NaN,NaN,100
2018-07-30 23:00:00,NaN,0,0.0150711010764021,NaN,NaN,100
2018-07-30 23:30:00,NaN,0,0.0151707317417155,NaN,NaN,100
2018-07-31 00:00:00,NaN,0,0.0150570697276179,NaN,NaN,100
2018-07-31 00:30:00,NaN,0,0.00681612001671773,NaN,NaN,99.9959631573807
2018-07-31 01:00:00,NaN,0,0,NaN,NaN,99.9807982083759
2018-07-31 01:30:00,NaN,0,0,NaN,NaN,99.9649883298327
2018-07-31 02:00:00,NaN,0,0,NaN,NaN,100.231236835283
2018-07-31 02:30:00,NaN,0,0,NaN,NaN,100.368004805874
2018-07-31 03:00:00,NaN,0,0,NaN,NaN,100.361596033389
2018-07-31 03:30:00,NaN,0,0,NaN,NaN,100.345822498592
2018-07-31 04:00:00,NaN,0,0,NaN,NaN,100.330043169944
2018-07-31 04:30:00,NaN,0,0,NaN,NaN,100.314265845462
2018-07-31 05:00:00,NaN,0,0,NaN,NaN,100.29848947564
2018-07-31 05:30:00,NaN,0,0,NaN,NaN,100.282714941618
2018-07-31 06:00:00,NaN,0,0,NaN,NaN,100.266941960168
2018-07-31 06:30:00,NaN,0,0,NaN,NaN,100.251166424297
2018-07-31 07:00:00,NaN,0,0,NaN,NaN,100.235392901553
2018-07-31 07:30:00,NaN,0,0,NaN,NaN,100.219619502086
2018-07-31 08:00:00,NaN,0,0,NaN,NaN,100.203841536363
2018-07-31 08:30:00,NaN,0,0,NaN,NaN,100.188064327642
2018-07-31 09:00:00,NaN,0,0,NaN,NaN,100.172293393293
2018-07-31 09:30:00,NaN,0,0,NaN,NaN,100.156519481121
2018-07-31 10:00:00,0.0776094389097371,0,0.00402615537800817,NaN,NaN,101.54502472467
2018-07-31 10:30:00,0.439809829803324,0,0.0325048063814587,1.27801494497131,0.341613957228294,102.125369417353
2018-07-31 11:00:00,0.953934591074831,0,0.0704960101449418,1.85425239923558,0.510164927532711,102.127256850257
2018-07-31 11:30:00,2.08641790252428,0,0.154209842687325,2.92361389919852,0.710050170631276,102.135322772149
2018-07-31 12:00:00,3.64176333236694,0,0.269072281851704,4.29340315274525,0.847186115243326,102.148492170066
2018-07-31 12:30:00,5.5580719945143,0,0.410748293395535,6.10500329145782,0.909800190272792,102.165678012415
2018-07-31 13:00:00,7.83759270893426,0,0.57936511358019,8.73813973783691,0.896614669961852,102.184567664063
2018-07-31 13:30:00,9.50190170100697,0,0.702490263557579,10.6252018197874,0.897078595990414,102.218114547426
2018-07-31 14:00:00,9.28251902001079,0,0.685673247890942,9.44576378763391,0.982674109123498,102.218397100218
2018-07-31 14:30:00,9.34134246556758,0,0.690083372159314,9.4858244401516,0.985051582499231,102.217569690591
2018-07-31 15:00:00,9.40340482552775,0,0.694630199978073,9.84473955230722,0.955379309514775,102.225061699915
2018-07-31 15:30:00,10.028901864756,0,0.741033143592779,10.4493493134188,0.959987415641537,102.236272745734
2018-07-31 16:00:00,10.7085227929376,0,0.791281026692194,11.3352415702634,0.944926439160373,102.261795884055
2018-07-31 16:30:00,11.6292299082166,0,0.859235164948444,12.2704287450419,0.947816416960879,102.294365247666
2018-07-31 17:00:00,12.5305118214622,0,0.925758498239391,13.2811189195666,0.943535957705336,102.338192483853
2018-07-31 17:30:00,13.5626047880419,0,1.0018813208265,14.2050003242235,0.954848400577753,102.390079350699
2018-07-31 18:00:00,14.3287849808205,0,1.05872878479551,15.0270018247272,0.953698288994732,102.461529205259
2018-07-31 18:30:00,15.1203737263923,0,1.11704639680373,15.6983386859617,0.963217029719171,102.527102297236
2018-07-31 19:00:00,15.6930133398494,0,1.15933266288146,16.0422590824157,0.978440293707443,102.598490226478
2018-07-31 19:30:00,15.7818938398987,0,1.16577742843388,15.9758385387492,0.987989393316444,102.668552595566
2018-07-31 20:00:00,16.1314285306833,0,1.1920019402791,16.4836120094841,0.978763775605661,102.790774564784
2018-07-31 20:30:00,16.8273096118111,0,1.24312786288194,17.0724499488925,0.985728605917474,102.884121092699
2018-07-31 21:00:00,17.3064264448472,0,1.27849941659342,17.52140786923,0.987852745310955,102.971269615079
2018-07-31 21:30:00,17.770401663039,0,1.31255149101919,17.9029580274052,0.992679581297571,103.058639146114
2018-07-31 22:00:00,14.5740250107673,0,1.07559148351391,13.2501522283594,1.1778028514679,103.129046984486
2018-07-31 22:30:00,5.32946884226851,0.148839280903315,0.378830395901759,5.85010777076286,1.0203461023254,102.39395153957
2018-07-31 23:00:00,16.8709845378734,0.304442560131429,1.24905515020275,20.0182795595185,0.836795038924438,102.193670758056
2018-07-31 23:30:00,22.1242736878651,0.312148803992622,1.63584065801496,23.173405312816,0.956480236418425,102.425879569305
2018-08-01 00:00:00,22.1407089091956,0.32005187170268,1.63799987759196,24.0788603177546,0.931919735961624,102.595278468699
