"Date Time","Bioreactor 22 - CER","Bioreactor 22 - Feed#1 flow rate","Bioreactor 22 - Off-gas CO2%","Bioreactor 22 - OUR","Bioreactor 22 - RQ","Bioreactor 22 - Volume"
2018-07-30 14:30:00,NaN,0,NaN,NaN,NaN,100
2018-07-30 15:00:00,NaN,0,NaN,NaN,NaN,100
2018-07-30 15:30:00,NaN,0,0.0179816700116901,NaN,NaN,100
2018-07-30 16:00:00,NaN,0,0.0179188642351887,NaN,NaN,100
2018-07-30 16:30:00,NaN,0,0.0174633426367771,NaN,NaN,100
2018-07-30 17:00:00,NaN,0,0.0171034426240339,NaN,NaN,100
2018-07-30 17:30:00,NaN,0,0.0169727925734046,NaN,NaN,100
2018-07-30 18:00:00,NaN,0,0.0168900800721323,NaN,NaN,100
2018-07-30 18:30:00,NaN,0,0.0168151278922912,NaN,NaN,100
2018-07-30 19:00:00,NaN,0,0.0167652468839206,NaN,NaN,100
2018-07-30 19:30:00,NaN,0,0.0167647832171224,NaN,NaN,100
2018-07-30 20:00:00,NaN,0,0.0168461558020159,NaN,NaN,100
2018-07-30 20:30:00,NaN,0,0.0167462305858577,NaN,NaN,100
2018-07-30 21:00:00,NaN,0,0.0165830522432802,NaN,NaN,100
2018-07-30 21:30:00,NaN,0,0.0165870731868268,NaN,NaN,100
2018-07-30 22:00:00,NaN,0,0.0166819314663752,NaN,NaN,100
2018-07-30 22:30:00,NaN,0,0.0166637672698979,NaN,NaN,100
2018-07-30 23:00:00,NaN,0,0.016680161869363,NaN,NaN,100
2018-07-30 23:30:00,NaN,0,0.0167508255480568,NaN,NaN,100
2018-07-31 00:00:00,NaN,0,0.0168075922244171,NaN,NaN,100
2018-07-31 00:30:00,NaN,0,0.00739102182368545,NaN,NaN,99.9959736688247
2018-07-31 01:00:00,NaN,0,0,NaN,NaN,99.9808209392848
2018-07-31 01:30:00,NaN,0,0,NaN,NaN,99.965019960039
2018-07-31 02:00:00,NaN,0,0,NaN,NaN,100.256310165538
2018-07-31 02:30:00,NaN,0,0,NaN,NaN,100.397276523935
2018-07-31 03:00:00,NaN,0,0,NaN,NaN,100.396965554336
2018-07-31 03:30:00,NaN,0,0,NaN,NaN,100.38118692921
2018-07-31 04:00:00,NaN,0,0,NaN,NaN,100.365405279567
2018-07-31 04:30:00,NaN,0,0,NaN,NaN,100.349624180308
2018-07-31 05:00:00,NaN,0,0,NaN,NaN,100.333842923341
2018-07-31 05:30:00,NaN,0,0,NaN,NaN,100.318061732748
2018-07-31 06:00:00,NaN,0,0,NaN,NaN,100.302274276973
2018-07-31 06:30:00,NaN,0,0,NaN,NaN,100.286488520745
2018-07-31 07:00:00,NaN,0,0,NaN,NaN,100.270704372579
2018-07-31 07:30:00,NaN,0,0,NaN,NaN,100.254912546604
2018-07-31 08:00:00,NaN,0,0,NaN,NaN,100.239127884728
2018-07-31 08:30:00,NaN,0,0,NaN,NaN,100.22334574059
2018-07-31 09:00:00,NaN,0,0,NaN,NaN,100.207565220388
2018-07-31 09:30:00,NaN,0,0,NaN,NaN,100.191783871641
2018-07-31 10:00:00,0.0937218244777179,0,0.00484179275075904,NaN,NaN,101.572645787189
2018-07-31 10:30:00,0.45980404720695,0,0.0339913752334085,1.11096530674054,0.529045715388038,102.159998669296
2018-07-31 11:00:00,1.1059835739461,0,0.0817498666529632,1.68095687570341,0.647867743074694,102.144186411826
2018-07-31 11:30:00,2.29423096303634,0,0.169575448541537,2.94478504282471,0.778195242002419,102.143009862182
2018-07-31 12:00:00,3.84486567546592,0,0.284073917427033,4.35481878696702,0.882594080025301,102.153656637363
2018-07-31 12:30:00,5.91284852917595,0,0.437017882181961,6.03502152005908,0.980432309487933,102.16363173344
2018-07-31 13:00:00,8.16512378991911,0,0.603391105344241,8.61967752839034,0.950577068500514,102.183005018356
2018-07-31 13:30:00,9.90985562625699,0,0.73243611995444,10.2880604811507,0.96789462810829,102.206721810676
2018-07-31 14:00:00,9.35868641096338,0,0.69136887521606,9.22732277105427,1.01432112922017,102.210669016402
2018-07-31 14:30:00,9.7703069049136,0,0.721589749995963,9.45792850276016,1.03364778093952,102.206549384853
2018-07-31 15:00:00,9.99271914268975,0,0.738462097740036,9.92528318898082,1.00701819459109,102.212953739245
2018-07-31 15:30:00,10.6623967113701,0,0.78779670222928,10.5829649207879,1.00761012291652,102.225078795238
2018-07-31 16:00:00,11.2922027036038,0,0.834538005886512,11.5613623622554,0.976809045140382,102.248229498404
2018-07-31 16:30:00,12.2086305723382,0,0.901822384650739,12.392410457837,0.985240364421889,102.279480192025
2018-07-31 17:00:00,12.9565619372732,0,0.957459825594143,13.2495632936646,0.977931518539095,102.321339505693
2018-07-31 17:30:00,13.9354294078533,0,1.02968583579775,14.0525177955515,0.991757593414576,102.367800455467
2018-07-31 18:00:00,14.5938426286908,0,1.07834247899938,14.7792416804113,0.987551895801495,102.427094715195
2018-07-31 18:30:00,15.2804044885374,0,1.12891974750551,15.3681097206074,0.994410817677127,102.492536557837
2018-07-31 19:00:00,15.6857421820492,0,1.15868849280578,15.5787826130302,1.00709198697794,102.565369179843
2018-07-31 19:30:00,16.1367191315292,0,1.19189118327574,15.9688764384868,1.01064594377313,102.637513042051
2018-07-31 20:00:00,17.0016870153628,0,1.25595230276481,16.9683847805575,1.00208823352178,102.718664024456
2018-07-31 20:30:00,18.0097806876771,0,1.33024831687866,17.8394358546909,1.00969087552334,102.812540222629
2018-07-31 21:00:00,18.9654249680559,0,1.40072496436721,18.9880300827678,0.99889509207869,102.920123797653
2018-07-31 21:30:00,20.3222827252005,0,1.50125294671286,20.1369842123774,1.00937759496992,103.008424523849
2018-07-31 22:00:00,9.78948996421024,0.0193581967891184,0.704254552151584,6.99211934238198,1.39371180505008,102.760623564159
2018-07-31 22:30:00,11.7938039774786,0.301166633600281,0.871592658482973,15.2619203770464,0.800860669038025,101.980856858764
2018-07-31 23:00:00,20.6985245744447,0.308790445992559,1.53072029183375,21.8567590135314,0.95693579487036,102.194601881921
2018-07-31 23:30:00,23.9335065081555,0.31660674546151,1.76985314642324,25.1258134544865,0.958974252032626,102.372308286973
2018-08-01 00:00:00,26.7949449820905,0.324622675325746,1.97942381515082,26.999276397122,0.992426636842743,102.504900715722
