"Date Time","Bioreactor 8 - CER","Bioreactor 8 - Off-gas CO2%","Bioreactor 8 - OUR","Bioreactor 8 - RQ","Bioreactor 8 - Volume"
2018-07-30 14:30:00,NaN,NaN,NaN,NaN,105.410901666667
2018-07-30 15:00:00,NaN,NaN,NaN,NaN,200
2018-07-30 15:30:00,NaN,0.0150428860177577,NaN,NaN,200
2018-07-30 16:00:00,NaN,0.0150068307833167,NaN,NaN,200
2018-07-30 16:30:00,NaN,0.014950821796908,NaN,NaN,200
2018-07-30 17:00:00,NaN,0.0143298256238835,NaN,NaN,200
2018-07-30 17:30:00,NaN,0.0140129356999848,NaN,NaN,200
2018-07-30 18:00:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-30 18:30:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-30 19:00:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-30 19:30:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-30 20:00:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-30 20:30:00,NaN,0.0139929197642509,NaN,NaN,200
2018-07-30 21:00:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-30 21:30:00,NaN,0.0139929110975828,NaN,NaN,200
2018-07-30 22:00:00,NaN,0.0139927724308934,NaN,NaN,200
2018-07-30 22:30:00,NaN,0.0139857957630276,NaN,NaN,200
2018-07-30 23:00:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-30 23:30:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-31 00:00:00,NaN,0.0140000004321337,NaN,NaN,200
2018-07-31 00:30:00,NaN,0.00750570612776532,NaN,NaN,199.995933284003
2018-07-31 01:00:00,NaN,0,NaN,NaN,199.980791849919
2018-07-31 01:30:00,NaN,0,NaN,NaN,199.965024450975
2018-07-31 02:00:00,NaN,0,NaN,NaN,200.182767745993
2018-07-31 02:30:00,NaN,0,NaN,NaN,200.207651888896
2018-07-31 03:00:00,NaN,0,NaN,NaN,200.191875369592
2018-07-31 03:30:00,NaN,0,NaN,NaN,200.176097009337
2018-07-31 04:00:00,NaN,0,NaN,NaN,200.160318677842
2018-07-31 04:30:00,NaN,0,NaN,NaN,200.144543104642
2018-07-31 05:00:00,NaN,0,NaN,NaN,200.128766713312
2018-07-31 05:30:00,NaN,0,NaN,NaN,200.112993305216
2018-07-31 06:00:00,NaN,0,NaN,NaN,200.097218299069
2018-07-31 06:30:00,NaN,0,NaN,NaN,200.08143973363
2018-07-31 07:00:00,NaN,0,NaN,NaN,200.065661526757
2018-07-31 07:30:00,NaN,0,NaN,NaN,200.049885067697
2018-07-31 08:00:00,NaN,0,NaN,NaN,200.034111246292
2018-07-31 08:30:00,NaN,0,NaN,NaN,200.018334217817
2018-07-31 09:00:00,NaN,0,NaN,NaN,200.00255421708
2018-07-31 09:30:00,NaN,0,NaN,NaN,199.986777202477
2018-07-31 10:00:00,NaN,0,NaN,NaN,199.971000402056
2018-07-31 10:30:00,NaN,0,NaN,NaN,199.955224704303
2018-07-31 11:00:00,NaN,0,NaN,NaN,199.939442869899
2018-07-31 11:30:00,NaN,0,NaN,NaN,199.923658640638
2018-07-31 12:00:00,NaN,0,NaN,NaN,199.907875659398
2018-07-31 12:30:00,NaN,0,NaN,NaN,199.892095791518
2018-07-31 13:00:00,NaN,0,NaN,NaN,199.876319016374
2018-07-31 13:30:00,NaN,0,NaN,NaN,199.860537166751
2018-07-31 14:00:00,NaN,0,NaN,NaN,199.844756588086
2018-07-31 14:30:00,NaN,0,NaN,NaN,199.828973622683
2018-07-31 15:00:00,NaN,0,NaN,NaN,199.813187191562
