"Date Time","Bioreactor 11 - CER","Bioreactor 11 - Off-gas CO2%","Bioreactor 11 - OUR","Bioreactor 11 - RQ","Bioreactor 11 - Volume"
2018-07-30 14:30:00,NaN,NaN,NaN,NaN,105.218012777778
2018-07-30 15:00:00,NaN,NaN,NaN,NaN,200
2018-07-30 15:30:00,NaN,0.0180214715341895,NaN,NaN,200
2018-07-30 16:00:00,NaN,0.0179999992251396,NaN,NaN,200
2018-07-30 16:30:00,NaN,0.0178223085658779,NaN,NaN,200
2018-07-30 17:00:00,NaN,0.0170955229838275,NaN,NaN,200
2018-07-30 17:30:00,NaN,0.017000000923872,NaN,NaN,200
2018-07-30 18:00:00,NaN,0.0169861073660113,NaN,NaN,200
2018-07-30 18:30:00,NaN,0.0169857745881235,NaN,NaN,200
2018-07-30 19:00:00,NaN,0.0169648467053616,NaN,NaN,200
2018-07-30 19:30:00,NaN,0.0169782974659794,NaN,NaN,200
2018-07-30 20:00:00,NaN,0.0169573349166007,NaN,NaN,200
2018-07-30 20:30:00,NaN,0.0169716349190002,NaN,NaN,200
2018-07-30 21:00:00,NaN,0.0168649478098396,NaN,NaN,200
2018-07-30 21:30:00,NaN,0.0168291639858485,NaN,NaN,200
2018-07-30 22:00:00,NaN,0.0169145605759506,NaN,NaN,200
2018-07-30 22:30:00,NaN,0.0168718122352769,NaN,NaN,200
2018-07-30 23:00:00,NaN,0.0169217669105484,NaN,NaN,200
2018-07-30 23:30:00,NaN,0.0169785942535298,NaN,NaN,200
2018-07-31 00:00:00,NaN,0.0169786982535469,NaN,NaN,200
2018-07-31 00:30:00,NaN,0.00987825981995656,NaN,NaN,199.995943366696
2018-07-31 01:00:00,NaN,0,NaN,NaN,199.98080542481
2018-07-31 01:30:00,NaN,0,NaN,NaN,199.965036421698
2018-07-31 02:00:00,NaN,0,NaN,NaN,200.268732236804
2018-07-31 02:30:00,NaN,0,NaN,NaN,200.324805343874
2018-07-31 03:00:00,NaN,0,NaN,NaN,200.323362835443
2018-07-31 03:30:00,NaN,0,NaN,NaN,200.307588271365
2018-07-31 04:00:00,NaN,0,NaN,NaN,200.291816196167
2018-07-31 04:30:00,NaN,0,NaN,NaN,200.280598869952
2018-07-31 05:00:00,NaN,0,NaN,NaN,200.283267780674
2018-07-31 05:30:00,NaN,0,NaN,NaN,200.267496664621
2018-07-31 06:00:00,NaN,0,NaN,NaN,200.251723327566
