"Date Time","Bioreactor 1 - CER","Bioreactor 1 - Off-gas CO2%","Bioreactor 1 - OUR","Bioreactor 1 - RQ","Bioreactor 1 - Volume"
2018-07-30 14:30:00,NaN,NaN,NaN,NaN,105.728235
2018-07-30 15:00:00,NaN,NaN,NaN,NaN,200
2018-07-30 15:30:00,NaN,0.0166101577925374,NaN,NaN,200
2018-07-30 16:00:00,NaN,0.0164354313381185,NaN,NaN,200
2018-07-30 16:30:00,NaN,0.016040855488878,NaN,NaN,200
2018-07-30 17:00:00,NaN,0.0159858004109621,NaN,NaN,200
2018-07-30 17:30:00,NaN,0.0157742066779764,NaN,NaN,200
2018-07-30 18:00:00,NaN,0.0153876496343101,NaN,NaN,200
2018-07-30 18:30:00,NaN,0.0153200816840386,NaN,NaN,200
2018-07-30 19:00:00,NaN,0.0152700836288902,NaN,NaN,200
2018-07-30 19:30:00,NaN,0.0152559243820769,NaN,NaN,200
2018-07-30 20:00:00,NaN,0.0153928493289862,NaN,NaN,200
2018-07-30 20:30:00,NaN,0.0154122864521078,NaN,NaN,200
2018-07-30 21:00:00,NaN,0.0151208997979156,NaN,NaN,200
2018-07-30 21:30:00,NaN,0.0150854097588235,NaN,NaN,200
2018-07-30 22:00:00,NaN,0.0151284051394968,NaN,NaN,200
2018-07-30 22:30:00,NaN,0.0151561471700753,NaN,NaN,200
2018-07-30 23:00:00,NaN,0.0152279030061221,NaN,NaN,200
2018-07-30 23:30:00,NaN,0.0152860099759744,NaN,NaN,200
2018-07-31 00:00:00,NaN,0.0153448676835098,NaN,NaN,200
2018-07-31 00:30:00,NaN,0.00850113021079161,NaN,NaN,199.995995250035
2018-07-31 01:00:00,NaN,0,NaN,NaN,199.98088976957
2018-07-31 01:30:00,NaN,0,NaN,NaN,199.965132792011
2018-07-31 02:00:00,NaN,0,NaN,NaN,200.238851701817
2018-07-31 02:30:00,NaN,0,NaN,NaN,200.293879579099
2018-07-31 03:00:00,NaN,0,NaN,NaN,200.28796226339
2018-07-31 03:30:00,NaN,0,NaN,NaN,200.272183033779
2018-07-31 04:00:00,NaN,0,NaN,NaN,200.256406953904
2018-07-31 04:30:00,NaN,0,NaN,NaN,200.240634654139
2018-07-31 05:00:00,NaN,0,NaN,NaN,200.224860522617
2018-07-31 05:30:00,NaN,0,NaN,NaN,200.209083683351
2018-07-31 06:00:00,NaN,0,NaN,NaN,200.193308861032
2018-07-31 06:30:00,NaN,0,NaN,NaN,200.200281759091
2018-07-31 07:00:00,NaN,0,NaN,NaN,200.18551946779
2018-07-31 07:30:00,NaN,0,NaN,NaN,200.177488134522
2018-07-31 08:00:00,NaN,0,NaN,NaN,200.177212939718
2018-07-31 08:30:00,NaN,0,NaN,NaN,200.161442372037
2018-07-31 09:00:00,NaN,0,NaN,NaN,200.145669447191
2018-07-31 09:30:00,NaN,0,NaN,NaN,200.129900637898
2018-07-31 10:00:00,NaN,0,NaN,NaN,200.114119117501
2018-07-31 10:30:00,NaN,0,NaN,NaN,200.098346355993
2018-07-31 11:00:00,NaN,0,NaN,NaN,200.084653024694
2018-07-31 11:30:00,NaN,0,NaN,NaN,200.090795376088
2018-07-31 12:00:00,NaN,0,NaN,NaN,200.075021102638
2018-07-31 12:30:00,NaN,0,NaN,NaN,200.05924625219
2018-07-31 13:00:00,NaN,0,NaN,NaN,200.04347034319
2018-07-31 13:30:00,NaN,0,NaN,NaN,200.0276944126
2018-07-31 14:00:00,NaN,0,NaN,NaN,200.011914821218
2018-07-31 14:30:00,NaN,0,NaN,NaN,199.996136155821
2018-07-31 15:00:00,NaN,0,NaN,NaN,199.980360095879
2018-07-31 15:30:00,NaN,0,NaN,NaN,199.964581283264
2018-07-31 16:00:00,NaN,0,NaN,NaN,199.957799374271
2018-07-31 16:30:00,NaN,0,NaN,NaN,199.956680909328
2018-07-31 17:00:00,NaN,0,NaN,NaN,199.940902626532
2018-07-31 17:30:00,NaN,0,NaN,NaN,199.925127274722
2018-07-31 18:00:00,NaN,0,NaN,NaN,199.909353680216
2018-07-31 18:30:00,NaN,0,NaN,NaN,199.893571386786
2018-07-31 19:00:00,NaN,0,NaN,NaN,199.877787328399
2018-07-31 19:30:00,NaN,0,NaN,NaN,199.862009682337
2018-07-31 20:00:00,NaN,0,NaN,NaN,199.846232499455
2018-07-31 20:30:00,NaN,0,NaN,NaN,199.8304506492
2018-07-31 21:00:00,NaN,0,NaN,NaN,199.814671892919
2018-07-31 21:30:00,NaN,0,NaN,NaN,199.798889205132
2018-07-31 22:00:00,NaN,0,NaN,NaN,199.783109432329
2018-07-31 22:30:00,NaN,0,NaN,NaN,199.767329711109
2018-07-31 23:00:00,NaN,0,NaN,NaN,199.751550521688
2018-07-31 23:30:00,NaN,0,NaN,NaN,199.735776007169
2018-08-01 00:00:00,NaN,0,NaN,NaN,199.720004836489
2018-08-01 00:30:00,NaN,0,NaN,NaN,199.704235036664
2018-08-01 01:00:00,NaN,0,NaN,NaN,199.68845768149
2018-08-01 01:30:00,NaN,0,NaN,NaN,199.672681196583
2018-08-01 02:00:00,NaN,0,NaN,NaN,199.656905697181
2018-08-01 02:30:00,NaN,0,NaN,NaN,199.656306643306
2018-08-01 03:00:00,NaN,0,NaN,NaN,199.649814191386
2018-08-01 03:30:00,NaN,0,NaN,NaN,199.63403745959
2018-08-01 04:00:00,NaN,0,NaN,NaN,199.618264996302
2018-08-01 04:30:00,NaN,0,NaN,NaN,199.602490264097
2018-08-01 05:00:00,NaN,0,NaN,NaN,199.586722213147
2018-08-01 05:30:00,NaN,0,NaN,NaN,199.570952178435
2018-08-01 06:00:00,NaN,0,NaN,NaN,199.555179995232
2018-08-01 06:30:00,NaN,0,NaN,NaN,199.539401779155
2018-08-01 07:00:00,NaN,0,NaN,NaN,199.523624792365
2018-08-01 07:30:00,NaN,0,NaN,NaN,199.507851362652
2018-08-01 08:00:00,NaN,0,NaN,NaN,199.492080371667
2018-08-01 08:30:00,NaN,0,NaN,NaN,199.476305174331
2018-08-01 09:00:00,NaN,0,NaN,NaN,199.460536399121
2018-08-01 09:30:00,0.00103542727151551,7.99836871452628E-05,NaN,NaN,200.544757702528
2018-08-01 10:00:00,0.00564460651991552,0.00418138647230477,NaN,NaN,203.048885623772
2018-08-01 10:30:00,0,0.0107108499631336,NaN,NaN,203.172508140038
2018-08-01 11:00:00,0.0642982964641139,0.0101913856642443,3.14510552094253,0.120080606888048,202.10933912855
2018-08-01 11:30:00,0.0204155276561149,0.000750497327957449,NaN,NaN,201.384255311385
2018-08-01 12:00:00,0.0362924488955221,0.0014954306025058,NaN,NaN,200.348834070486
2018-08-01 12:30:00,0.0543895701654193,0.0020000000949949,NaN,NaN,199.517737478557
2018-08-01 13:00:00,0.0262517200347272,0.00209624242293103,NaN,NaN,198.585317430333
2018-08-01 13:30:00,0.0593091040083338,0.00872892531757013,NaN,NaN,197.706762814393
2018-08-01 14:00:00,0.105609184880221,0.01559308141011,NaN,NaN,196.910701841499
2018-08-01 14:30:00,0.131482445654818,0.0193455345053567,NaN,NaN,195.934333640659
2018-08-01 15:00:00,0.138675896406617,0.0204013506208073,NaN,NaN,195.917965515583
2018-08-01 15:30:00,0.139008727077329,0.0204546316809852,NaN,NaN,195.901581909583
2018-08-01 16:00:00,0.138336529993333,0.0201620293017462,NaN,NaN,195.483462434924
2018-08-01 16:30:00,0.136573725866787,0.0200947483483291,NaN,NaN,194.128838694674
2018-08-01 17:00:00,0.143555148172698,0.0211188504606368,NaN,NaN,194.112454309197
2018-08-01 17:30:00,0.165601881879305,0.0243733409906415,NaN,NaN,194.096017422906
2018-08-01 18:00:00,0.231619091927168,0.034075328783944,NaN,NaN,194.079393437709
2018-08-01 18:30:00,0.315848938459864,0.0461722176463608,NaN,NaN,193.751084073865
2018-08-01 19:00:00,0.436674637934511,0.0642470694257426,NaN,NaN,192.305040323723
2018-08-01 19:30:00,0.625246767627739,0.0920495576398579,1.05316017545866,0.655025821730097,192.287264414146
2018-08-01 20:00:00,0.904522196400546,0.133131912103672,1.29431257761372,0.697466307894815,192.271273929549
2018-08-01 20:30:00,1.2939466586737,0.190432580454053,1.71151382789302,0.755043872408454,192.255485740367
2018-08-01 21:00:00,1.87862938416684,0.274526862188406,2.29696440537158,0.817651406798578,192.020248371079
2018-08-01 21:30:00,2.65205967810443,0.390427169685802,3.08137629268897,0.861296241591927,190.486144132022
2018-08-01 22:00:00,3.40369885917043,0.501117265764363,3.92704027569438,0.86812607136311,190.499463563559
2018-08-01 22:30:00,2.17369789045664,0.319818516711896,2.16302388944437,1.01562006673015,190.49483514945
2018-08-01 23:00:00,0.947572340833456,0.139416430378229,1.14779117310898,0.940117441387929,190.477210420919
