"Date Time","Bioreactor 23 - CER","Bioreactor 23 - Feed#1 flow rate","Bioreactor 23 - Off-gas CO2%","Bioreactor 23 - OUR","Bioreactor 23 - RQ","Bioreactor 23 - Volume"
2018-07-30 14:30:00,NaN,0,NaN,NaN,NaN,100
2018-07-30 15:00:00,NaN,0,NaN,NaN,NaN,100
2018-07-30 15:30:00,NaN,0,0.0161897432344814,NaN,NaN,100
2018-07-30 16:00:00,NaN,0,0.0160545166022284,NaN,NaN,100
2018-07-30 16:30:00,NaN,0,0.0159931874191637,NaN,NaN,100
2018-07-30 17:00:00,NaN,0,0.0157593139818231,NaN,NaN,100
2018-07-30 17:30:00,NaN,0,0.0151734119106787,NaN,NaN,100
2018-07-30 18:00:00,NaN,0,0.0150617700102102,NaN,NaN,100
2018-07-30 18:30:00,NaN,0,0.0149999996647239,NaN,NaN,100
2018-07-30 19:00:00,NaN,0,0.0150070976725257,NaN,NaN,100
2018-07-30 19:30:00,NaN,0,0.0150356240373243,NaN,NaN,100
2018-07-30 20:00:00,NaN,0,0.015014195680383,NaN,NaN,100
2018-07-30 20:30:00,NaN,0,0.0150142260137217,NaN,NaN,100
2018-07-30 21:00:00,NaN,0,0.0149999996647239,NaN,NaN,100
2018-07-30 21:30:00,NaN,0,0.0149999996647239,NaN,NaN,100
2018-07-30 22:00:00,NaN,0,0.0149999996647239,NaN,NaN,100
2018-07-30 22:30:00,NaN,0,0.0149999996647239,NaN,NaN,100
2018-07-30 23:00:00,NaN,0,0.0149999996647239,NaN,NaN,100
2018-07-30 23:30:00,NaN,0,0.0150070890058773,NaN,NaN,100
2018-07-31 00:00:00,NaN,0,0.0149999996647239,NaN,NaN,100
2018-07-31 00:30:00,NaN,0,0.00676721401192164,NaN,NaN,99.9959737920726
2018-07-31 01:00:00,NaN,0,0,NaN,NaN,99.9808280209144
2018-07-31 01:30:00,NaN,0,0,NaN,NaN,99.9650339443644
2018-07-31 02:00:00,NaN,0,0,NaN,NaN,100.206631219949
2018-07-31 02:30:00,NaN,0,0,NaN,NaN,100.344503785356
2018-07-31 03:00:00,NaN,0,0,NaN,NaN,100.365792541044
2018-07-31 03:30:00,NaN,0,0,NaN,NaN,100.35209614237
2018-07-31 04:00:00,NaN,0,0,NaN,NaN,100.336322405169
2018-07-31 04:30:00,NaN,0,0,NaN,NaN,100.320546686285
2018-07-31 05:00:00,NaN,0,0,NaN,NaN,100.304772187364
2018-07-31 05:30:00,NaN,0,0,NaN,NaN,100.288992689394
2018-07-31 06:00:00,NaN,0,0,NaN,NaN,100.273212691883
2018-07-31 06:30:00,NaN,0,0,NaN,NaN,100.257437204563
2018-07-31 07:00:00,NaN,0,0,NaN,NaN,100.241665533129
2018-07-31 07:30:00,NaN,0,0,NaN,NaN,100.225892233992
2018-07-31 08:00:00,NaN,0,0,NaN,NaN,100.210117209972
2018-07-31 08:30:00,NaN,0,0,NaN,NaN,100.194343690665
2018-07-31 09:00:00,NaN,0,0,NaN,NaN,100.178563536443
2018-07-31 09:30:00,NaN,0,0,NaN,NaN,100.162784936782
2018-07-31 10:00:00,0.0695414746300187,0,0.00359185489011892,NaN,NaN,101.536697155056
2018-07-31 10:30:00,0.410166015149184,0,0.0303100772975068,1.28336330895693,0.319670088038997,102.131640940823
2018-07-31 11:00:00,0.9053709646063,0,0.066924025272722,1.9408967773669,0.461729515393373,102.135734833777
2018-07-31 11:30:00,2.0278389440223,0,0.149885790632174,3.19705889864018,0.633139093591882,102.141764742703
2018-07-31 12:00:00,3.55378087429942,0,0.262736211962519,4.7012750784299,0.754450715249627,102.1554224186
2018-07-31 12:30:00,5.5312962161347,0,0.408778388218556,6.47058738686546,0.854584971343734,102.168775269366
2018-07-31 13:00:00,7.73351102835402,0,0.571764236144509,9.13685147205892,0.847181412692522,102.194440530197
2018-07-31 13:30:00,9.32454804881823,0,0.689624054099849,10.8203981099825,0.863951367080685,102.229977566861
2018-07-31 14:00:00,9.2202530270259,0,0.681183775146583,9.55244506210097,0.965383177938534,102.232066632259
2018-07-31 14:30:00,9.13797329963823,0,0.675218853081663,9.63196609950756,0.948482798633653,102.235552963369
2018-07-31 15:00:00,9.22886269038879,0,0.68210908246466,10.0540343475955,0.918017826435827,102.245767206389
2018-07-31 15:30:00,9.79274739212365,0,0.723842156225439,10.6561240427725,0.919010994645886,102.259485091138
2018-07-31 16:00:00,10.5715513212813,0,0.781559515873372,11.5395804143666,0.916463003861438,102.285578761622
2018-07-31 16:30:00,11.4779093350444,0,0.848555661184745,12.4974090215232,0.918638507703302,102.31754171572
2018-07-31 17:00:00,12.4002029314881,0,0.916717693548949,13.5006032667562,0.918719537499327,102.363650200025
2018-07-31 17:30:00,13.3786244488748,0,0.988464077534999,14.3916711146549,0.929723636119145,102.417388872402
2018-07-31 18:00:00,14.1605653964504,0,1.04662871852488,15.1684801608787,0.933640981646477,102.479849488625
2018-07-31 18:30:00,14.9730219551226,0,1.10639034334634,15.8729770644281,0.94355256828039,102.569286276989
2018-07-31 19:00:00,15.5283607771094,0,1.14730775108022,16.191095335102,0.959242519461599,102.660991909015
2018-07-31 19:30:00,15.5888389365326,0,1.15155256211596,16.0663528913797,0.970391096504512,102.73655893802
2018-07-31 20:00:00,16.0868969428731,0,1.18841722254144,16.6123071996088,0.968476003566383,102.84157413055
2018-07-31 20:30:00,16.5562356710958,0,1.22352577643703,17.1155631721575,0.967402360475929,102.929106393726
2018-07-31 21:00:00,16.9521715906205,0,1.25249175807426,17.5417715286984,0.966475410561189,103.020132672869
2018-07-31 21:30:00,17.392416247254,0,1.2848671623476,17.9106123276574,0.97120385499859,103.112108516616
2018-07-31 22:00:00,13.1975367692072,0,0.974335697002309,11.971401888329,1.18859144492086,103.183962351337
2018-07-31 22:30:00,5.1434304146301,0.181166517001207,0.366165773492464,6.01021289822306,0.960794794677714,102.331301285887
2018-07-31 23:00:00,15.9805544890047,0.299916450113259,1.18269749797843,19.170259534306,0.828136470466388,102.252802593666
2018-07-31 23:30:00,21.0587117692536,0.302930370586036,1.55777563050709,23.4977036566379,0.896447149042961,102.470016739751
2018-08-01 00:00:00,25.5385246991611,0.305975243063236,1.88935885970843,27.3907153371667,0.931692234776007,102.625760604355
