,Time (min),Date,Bioreactor 8 - CER,Bioreactor 8 - Off-gas CO2%,Bioreactor 8 - OUR,Bioreactor 8 - RQ,Bioreactor 8 - Volume
155,4650.0,2018-08-02,1.5459263356739301,0.227399837481465,2.22996823670665,0.693284152994968,187.42689035292
156,4680.0,2018-08-02,1.54009143176983,0.22651509539534603,2.23782250891214,0.688239734427771,187.411488611309
157,4710.0,2018-08-02,1.53257323333942,0.22539712077231103,2.2139059425065097,0.6922793812669908,187.396091213993
158,4740.0,2018-08-02,1.52702456405635,0.22458584061098397,2.18465678596861,0.6990223073261629,187.38063577947202
159,4770.0,2018-08-02,1.51564435860946,0.222863459725868,2.18175304954622,0.6947240448414029,187.36515671623002
160,4800.0,2018-08-02,1.50616055694046,0.22162542211278,2.1373194553888704,0.704725546153192,187.349659927748
161,4830.0,2018-08-02,1.5032320285141298,0.221122876459447,2.15474212744381,0.697716950308479,187.334144562593
162,4860.0,2018-08-02,1.4998983334660398,0.220575217860453,2.1532679645678003,0.69659413984115,187.318664195448
163,4890.0,2018-08-03,1.4976590573708999,0.220283581049268,2.13643016065524,0.701037614528453,187.30317413662
164,4920.0,2018-08-03,1.5023430593897,0.22090168791711698,2.14240574883566,0.701281825551714,187.28767131268998
165,4950.0,2018-08-03,1.5090089156367001,0.22187693305811604,2.1257879158006903,0.709892109501525,187.272092465317
166,4980.0,2018-08-03,1.51944052939827,0.22344267923709601,2.13928385351435,0.710288881377514,187.25649723659
167,5010.0,2018-08-03,1.5340837001273702,0.22564930193814603,2.15335658207809,0.712441053184662,187.240882646668
168,5040.0,2018-08-03,1.54894136308868,0.22772251881090197,2.16800178776806,0.714486257823547,187.22524759507
169,5070.0,2018-08-03,1.56037022228252,0.22959231227581098,2.19068271967282,0.7123668006212,187.20961508012502
170,5100.0,2018-08-03,1.57482283167687,0.231583778704579,2.2135714456019597,0.711478267815332,187.19400341957902
171,5130.0,2018-08-03,1.58472434021622,0.23310961531376298,2.22845796651087,0.711160183146824,187.17840343276401
172,5160.0,2018-08-03,1.59487977265845,0.23458454650851604,2.24516984365459,0.7104215602731719,187.16281836526798
173,5190.0,2018-08-03,1.60251368556856,0.23562312889103698,2.2519599170984903,0.7116532230894721,187.14719643227002
174,5220.0,2018-08-03,1.6079170345406397,0.23639395102349103,2.24821019563363,0.715225125900271,187.131577843364
175,5250.0,2018-08-03,1.60994797514206,0.23678279696288396,2.2249532403598504,0.723626153235336,187.11589260051997
176,5280.0,2018-08-03,1.6099151528010702,0.23676734830801002,2.2211298971205897,0.7248444835763539,187.100147627189
177,5310.0,2018-08-03,1.6046296861713303,0.23596504670185503,2.2050412963464905,0.7278004296351859,187.08441430328998
178,5340.0,2018-08-03,1.5999421807308603,0.23529033243266198,2.19269676445167,0.7297145665134109,187.068618384424
179,5370.0,2018-08-03,1.59143858560658,0.23403524439326998,2.19199025287172,0.726088786120158,187.052863505238
180,5400.0,2018-08-03,1.5873092678193101,0.233446273586523,2.18159713645509,0.7276235242295691,187.037093825858
181,5430.0,2018-08-03,1.57687975543921,0.23191216483115804,2.18309334731868,0.7223538604397959,187.021355160115
182,5460.0,2018-08-03,1.56426607467758,0.23013709596174697,2.21797265742496,0.705307429620413,187.005716520474
183,5490.0,2018-08-03,1.5545725802040202,0.22858763891914602,2.1959374877671696,0.708057960434339,186.990146090931
184,5520.0,2018-08-03,1.5358177152861898,0.22584379071047303,2.18620754166187,0.702555375186174,186.974617607008
185,5550.0,2018-08-03,1.5153069706726798,0.222869709730896,2.16389475178118,0.7002823858692541,186.95909157401297
186,5580.0,2018-08-03,1.48968638197705,0.21907818793158498,2.08523109197903,0.7144907967445201,186.943538102831
187,5610.0,2018-08-03,1.46397828503341,0.21527622465920002,1.9955182781402299,0.7337059250573871,186.927799433946
188,5640.0,2018-08-03,1.4389583028628998,0.211554542124412,1.92568826923877,0.747362642373533,186.91192796919202
189,5670.0,2018-08-03,1.41095194882778,0.207399598001858,1.83520547231157,0.769030478696332,186.895916090737
190,5700.0,2018-08-03,1.3807782271452298,0.202973467532195,1.7360059006953201,0.7955258195503341,186.8797147048
191,5730.0,2018-08-03,1.35095839940276,0.19860354669757102,1.65481524999933,0.816508194413805,186.863362184246
192,5760.0,2018-08-03,1.32017602985699,0.19402032243518502,1.5807939996837401,0.835275026417211,186.84689115137797
193,5790.0,2018-08-03,1.2880211487808502,0.18930871191488502,1.49180754580076,0.8637762794921321,186.83031221535902
194,5820.0,2018-08-03,1.25587949042725,0.184522599899415,1.42864973281032,0.8791671469918909,186.813593715495
195,5850.0,2018-08-03,1.2239738039082,0.17987231214378502,1.39282798308047,0.879021564428601,186.796893226575
196,5880.0,2018-08-03,1.1886960878910902,0.174723367015719,1.34624794793955,0.88315218783508,186.78019315150502
197,5910.0,2018-08-03,1.15181827020571,0.16930761877384398,1.30107703168113,0.8854691001181629,186.76350699588698
