"Time","Bioreactor 23 - Air flow","Bioreactor 23 - Base volume pumped","Bioreactor 23 - CER","Bioreactor 23 - DO","Bioreactor 23 - Feed#1 flow rate","Bioreactor 23 - Feed#1 volume pumped","Bioreactor 23 - Off-gas CO2%","Bioreactor 23 - OUR","Bioreactor 23 - pH","Bioreactor 23 - RQ","Bioreactor 23 - Sampling events","Bioreactor 23 - Stir speed","Bioreactor 23 - Temperature","Bioreactor 23 - Volume"
-9,50.0081468557317,NaN,NaN,98.9362152206269,0,NaN,0,NaN,5.12202569064331,NaN,,1400.24057727412,37.0074327122717,99.976009299616
-8.5,50.0083202899259,0.230852032335395,NaN,99.4274875687878,0,NaN,0,NaN,5.33127676440881,NaN,,1075.63754495048,37.0419008799983,99.9887549178399
-8,49.9813391030703,0.348369473042625,NaN,98.6593876179443,0,NaN,0,NaN,7.03553115934945,NaN,,499.960495666078,36.9854427145051,100.292509397935
-7.5,50.0005400786645,0.427257140390876,NaN,99.4268738398412,0,NaN,0,NaN,7.02467976378452,NaN,,500.056288492639,36.9939368151357,100.35574194212
-7,49.9868209616554,0.450165112,NaN,99.5797669816562,0,NaN,0,NaN,7.03393477323876,NaN,,499.962893037612,37.0025864597581,100.363056067378
-6.5,49.9976843219952,0.450165112,NaN,99.6388647105106,0,NaN,0,NaN,7.00889254360435,NaN,,499.900948713904,37.0142567279551,100.34728315517
-6,49.998920419085,0.450165112,NaN,99.6387391845032,0,NaN,0,NaN,7.00264179629785,NaN,,499.732194722222,37.010326235547,100.331509097325
-5.5,49.9962433302153,0.450165112,NaN,99.8130984681237,0,NaN,0,NaN,7.00195397121528,NaN,,500.000441839072,36.9982000509484,100.315732839606
-5,50.0171514359954,0.450165112,NaN,99.7643836602771,0,NaN,0,NaN,7.00105427375075,NaN,,500.02808517551,37.0034512605773,100.299958888334
-4.5,50.0136850837255,0.450165112,NaN,99.844069899799,0,NaN,0,NaN,6.99961958160874,NaN,,499.942348701831,37.003210152467,100.284177085764
-4,50.0035594401697,0.450165112,NaN,99.9232405368281,0,NaN,0,NaN,6.99968825264672,NaN,,499.979917163521,37.0000194273907,100.268398405835
-3.5,49.9913910877556,0.450165112,NaN,99.9657505817026,0,NaN,0,NaN,7.00011866207769,NaN,,499.879407408853,36.9981710475614,100.252625153271
-3,49.9933200650458,0.450165112,NaN,99.9972290334713,0,NaN,0,NaN,7.00132790964757,NaN,,500.085321370201,37.0023445971066,100.236852730346
-2.5,49.9994697280119,0.450165112,NaN,100.004128888985,0,NaN,0,NaN,7.0021120001128,NaN,,499.907787965327,36.9984626489777,100.221078480386
-2,49.9853653507083,0.450165112,NaN,100.131623157731,0,NaN,0,NaN,7.00382741949602,NaN,,500.158799198606,36.9989229662884,100.205305077585
-1.5,50.0137546258616,0.450165112,NaN,100.107157532585,0,NaN,0,NaN,7.00513014230482,NaN,,500.128389559135,37.0022824678994,100.189528978001
-1,50.0133900139981,0.450165112,NaN,100.252352798867,0,NaN,0,NaN,7.00758163600578,NaN,,499.990482963318,36.9968635505606,100.173748448025
-0.5,50.002116707882,0.450165112,NaN,99.8864420848393,0,NaN,0,NaN,7.01109492004515,NaN,,499.967511702166,36.9929238766568,100.157969748132
0,49.9955005093236,0.450165112,0.124755694778324,52.185524626298,0,NaN,0.00921899680433128,1.15603871089927,7.01813089572283,0.221189144923138,,616.49916177348,36.9947911707145,102.142141384325
0.5,50.0080730533093,0.452315139919921,0.550167043510883,47.933178118962,0,NaN,0.0406559021594705,1.40359345433417,6.99715220631614,0.387219495072771,,868.244557019859,36.9903701319238,102.12921891746
1,49.99982013709,0.47423992,1.19863963554561,46.8700001834125,0,NaN,0.0886006715366708,2.30015802574981,7.03448856978688,0.509079753156384,,1064.97219153358,36.9970368146344,102.13654256853
1.5,50.0095305925888,0.498824761439385,2.43816058124108,47.4581505609526,0,NaN,0.18021862834504,3.61078549670601,7.0303013128839,0.671839232698399,,1267.11129321272,36.9959654706311,102.14600241887
2,49.9865560089034,0.528780983854572,4.14947254813438,48.1021002171899,0,NaN,0.306769692253832,5.21369702545285,7.02759577725946,0.792403487442521,,1418.85251765956,36.9893005179445,102.160044326829
2.5,49.9981563748136,0.563342547950811,6.04178234003559,48.524522307295,0,NaN,0.44660725379371,7.11709361176991,7.02783427950842,0.850000523346369,,1526.29137130071,36.9899226629686,102.177527382985
3,50.0104360872295,0.607611354889715,8.51336725124997,48.6774019369565,0,NaN,0.629440793108807,10.0796111969819,7.0222286187327,0.845218349443887,,1634.24117763943,36.9960310341754,102.203585940379
3.5,49.9964195269194,0.656860232114008,9.33304321767545,50.8056690011912,0,NaN,0.689965434563026,10.3906215235801,7.02709297762272,0.902189925258569,,1626.10831861081,37.0010324188923,102.234168909339
4,49.9966346931388,0.677615307452483,9.02433004999922,49.9685479165233,0,NaN,0.66683794802385,9.54884763985523,7.02292118257774,0.94524723151746,,1609.3454405758,36.9985794432449,102.234424711778
4.5,49.9945795006017,0.70055712599055,9.22102116524136,49.8834373505277,0,NaN,0.681382376477445,9.74498114218755,7.01882805705448,0.946636040094653,,1614.62464594316,37.0013033435498,102.237072703748
5,49.9870945489499,0.731773422827544,9.39612452070105,49.6867103917804,0,NaN,0.694519827291472,10.1847197503299,7.0210833185763,0.922893878304879,,1630.82678892229,36.9994051826758,102.248017132846
5.5,49.9987912674663,0.771443166400859,10.0785776304062,49.5423205124461,0,NaN,0.744937470832967,10.9169918159067,7.02408819892976,0.923547239598306,,1661.90821801592,36.9970876503073,102.267318318286
6,49.9752177617362,0.818892953918087,10.853130495355,49.4856797834164,0,NaN,0.802469894398085,11.8284053153146,7.0231633378106,0.917721426954686,,1696.4726517021,37.0025577718764,102.29421834412
6.5,50.0039651058645,0.875403807079241,11.7363653567871,49.5876370229489,0,NaN,0.867521346129941,12.803273980026,7.01717045174626,0.916716340128168,,1729.07639128762,37.0023252972711,102.329866677387
7,50.0007804201642,0.946226847761386,12.689621919203,49.5868415485956,0,NaN,0.938030241067283,13.7788811706389,7.02501812924196,0.92109710133402,,1759.63656357157,36.9960329654929,102.379167487753
7.5,50.0159798561975,1.02452170848155,13.6274880192248,49.7171235199441,0,NaN,1.00693557320401,14.6461083876912,7.02112315236419,0.930575654142064,,1782.91871033869,37.0034880758467,102.435468882709
8,50.0053619722214,1.11158683061563,14.4308526658937,49.7961898980555,0,NaN,1.06656608656977,15.3997964604121,7.0207918413186,0.937160514875042,,1799.99794850986,37.0026162448672,102.499939082701
8.5,50.01122071294,1.23856499048437,15.1763251292337,49.7999689875506,0,NaN,1.121306482485,16.0361621216846,7.02381782023696,0.946584365710271,,1813.74649540611,37.0016937930694,102.603500198079
9,50.0046299999495,1.34277685574551,15.5311950365864,50.1545768989792,0,NaN,1.14748020790663,16.0935103134381,7.0196537232051,0.965278534201604,,1813.45565261963,37.0011241001807,102.68402427507
9.5,50.0117054017823,1.45057764001931,15.7280805846299,49.8580025594038,0,NaN,1.16186534428386,16.2289791442124,7.01968267181574,0.969252562121569,,1815.24583435537,36.99598010028,102.767367989708
10,49.9911900626973,1.57583289063577,16.2522158437814,49.7840190416304,0,NaN,1.20083617934431,16.7710450653468,7.02123104493959,0.969154924061747,,1829.32569420864,37.0016435261365,102.868159469352
10.5,50.01062110935,1.68895946899421,16.6563578383844,49.8401893536753,0,NaN,1.23074448422627,17.2663502051721,7.02067055290916,0.964751614314547,,1840.06324131176,36.9980498299421,102.95652736832
11,50.0065345524676,1.80477872895569,17.0992015835454,49.9302311336699,0,NaN,1.26327071668351,17.6439266689932,7.01700984589773,0.969227987988396,,1848.01677019419,37.0006106930544,103.047346459239
11.5,49.9944555809914,1.92444675721728,17.5301112630875,49.8435011683427,0,NaN,1.29531042387442,18.0158081663969,7.01938729771523,0.97316618278263,,1858.078839848,37.0042278818962,103.141509991931
12,50.0069655957068,1.992608454,9.36435681920199,57.8375016657971,0,NaN,0.689333654399999,7.71760649875259,7.11955053727103,1.26333658748036,,1442.5635633793,37.0071627446909,103.111048476586
12.5,50.0008639654659,2.00378022756631,7.44755266325567,42.7118649107953,0.272361341899612,0.0676299682372682,0.538755121687687,9.8454136640312,7.09430088355034,0.8186434290098,"Sample 1.00 mL to Freezer 3/B5",1576.88387228553,36.9954437181998,102.09735716955
13,50.0133553770252,2.09884934713381,18.1453468159616,48.4346906581016,0.300832830543694,0.21139646959244,1.34230879348157,20.7645146788763,7.0149281610378,0.872163234900567,,1908.74793067453,36.999150360358,102.323163910264
13.5,50.0052507067917,2.17428865189654,22.2607018889533,49.2218125780279,0.303856242524919,0.362536395337707,1.64716339737565,24.8564328229429,7.02038399624307,0.895586437031047,,1975.32670368,37.0079659007958,102.525860283333
14,49.9895926591444,2.186434032,26.4947354065773,50.0723309857862,0.30691026311747,0.515161454388051,1.95917376240004,27.7555856512926,6.99490304263677,0.954528793784585,,1995.52182275102,36.9951951822719,102.663657483384
14.5,49.9971663176527,2.186434032,26.5176941831383,49.9818757755282,0.309994740295363,0.669328156401998,1.96042554438284,27.6229857744905,6.98210963442932,0.960113646638965,,1983.47568420864,37.0010423977854,102.787602117366
15,50.0048853503287,2.186434032,27.0160785992822,49.978576733294,0.313110181395835,0.82507058624455,1.99771799657838,28.6847109536009,6.97865630902798,0.941838609218348,,1988.77760296664,37.0011110234871,102.913783944595
15.5,49.9971557290521,2.186434032,26.9494305737002,50.0597328908146,0.316256902311645,0.982380848555234,1.99341146126197,28.8194011217116,6.99514985954767,0.935114108060597,,1985.9441239096,37.0010527432709,103.041930006072
16,50.002420911315,2.186434032,26.7438980408798,50.1308166744698,0.319435447017282,1.14126891255314,1.9780255581916,28.6954909536471,7.00941666476113,0.9319918459996,,1980.01934160182,37.0001385967331,103.171999176482
16.5,50.0096421928947,2.186434032,26.6541554026534,49.9497959014205,0.322645812887684,1.30175594262178,1.97147311268874,28.6841510896688,7.01869497982084,0.929236238739886,,1977.09205235695,36.9984464707979,103.303860149426
17,50.0035291452455,2.186434032,25.6336280151891,50.4039494886682,0.325888422029418,1.46384613848843,1.8954042525049,27.3764409581042,7.0326767266482,0.936323709873532,,1951.71581612794,37.0031921002377,103.437285965884
17.5,50.0111528065965,2.186434032,25.1065567854122,50.075751711394,0.322403512809773,1.62596910138432,1.83655101650718,27.1111467187136,7.02986481235849,0.927367066344005,,1945.75368416954,37.004333570221,101.439764918316
18,49.9947316309729,2.186434032,25.5214831388041,50.0786135391975,0.325277157425674,1.78776426294853,1.88744539416919,27.2284251172187,7.01346763510898,0.937314092385269,"Sample 2.00 mL to Freezer 3/D5",1940.18663815093,36.9993451030201,101.465377983513
18.5,49.9902813792736,2.19307280249202,24.9824146010527,50.2896694752965,0.328546158049318,1.95118480422046,1.84776601547403,26.7368988243618,6.99647054144203,0.934113317728953,,1929.85401056194,36.9992905631004,101.606948798337
19,49.9876303882307,2.22781481057748,23.4444305926773,50.0759424852199,0.331848210204916,2.1162410780009,1.73526684608426,25.8677051666506,7.00708260471426,0.90615554441178,,1915.09228745256,37.0031094268943,101.779860671937
19.5,49.9848191379128,2.28029606917113,22.8556421281409,50.1186875837658,0.335183244527713,2.28296300174059,1.69197353357298,25.4753051392356,7.01104077143232,0.897077626177726,,1907.52966442216,36.9988400160555,101.973533519399
20,49.9981630016378,2.34258886093449,22.6042850353671,49.9894175951928,0.33855193885087,2.45136096361539,1.67293601610401,25.2283308346088,7.01154196785677,0.895906219795608,,1903.9568384165,37.0000975134177,102.178859864095
20.5,50.0067878296658,2.41235175013693,22.6937152342654,49.9703892468239,0.34195439027734,2.62145168418178,1.67903428672699,25.1966807203706,7.01305482965048,0.900623124592611,,1903.99716551177,36.9956053653924,102.393341500617
21,50.0133406911455,2.49037529886386,22.7596937924903,49.952271053987,0.345391142598723,2.79325049407541,1.68399469342485,25.4293623687521,7.01275413042661,0.894982491833501,,1907.72610052241,36.9998061597631,102.617970540185
21.5,49.9924479136098,2.57587155787877,23.1196951299764,49.8911514203538,0.348862096294486,2.96675374095674,1.71112154657778,25.8187106345444,7.01634037813423,0.895449450076855,,1915.19625327774,37.0001762646129,102.851633939393
22,49.9901068121231,2.66768251199379,23.9284437747771,49.7759764336212,0.352368261751745,3.14201606575373,1.77107888817069,26.409303573936,7.01755287581277,0.906033598286271,,1927.21910484762,37.0019773221976,103.092936990821
22.5,49.9986013842963,2.76109497756568,24.0377892636937,49.9595270583501,0.349002238616127,3.31749047346198,1.76706313393088,26.5252491275776,7.00946154471136,0.909531433147265,,1931.74657388671,37.0044763485744,101.327388467839
23,50.0179546438244,2.8635477742116,25.0575536172089,49.7644092444472,0.351686666433976,3.49243966381478,1.85383648083051,27.5947801215714,7.01318448404516,0.908082516186758,"Sample 2.00 mL to Freezer 4/B5",1946.39161273645,37.0040541749305,101.346500110179
23.5,49.996838213286,2.97265046555473,26.1944482858436,49.9963905318451,0.355221465813659,3.66912004630949,1.93821623277004,28.6606608591676,7.01769558031926,0.91392890347954,,1961.80623483855,36.9984015009098,101.605132002956
24,49.9905879969631,3.05780748540686,25.0364169291754,50.4977833618783,0.358790925709854,3.84757669897034,1.85061483606006,25.9981998775753,7.01333788254199,0.962893843379912,,1918.47171806899,36.9958627485143,101.840080704269
24.5,50.0041383836418,3.13704729453222,24.8829272773821,49.800849885676,0.362396743104477,4.02783161712732,1.84013502074296,26.4748573429747,7.00999386782115,0.939893970113256,,1927.58000963559,36.9976045887815,102.071123822761
25,49.9892508824713,3.22538894116499,25.7338538813135,49.8020292947816,0.3660392546745,4.20989225571018,1.90326916820509,27.4212320824719,7.00350377025569,0.93851083017821,,1943.30632434803,36.996376569212,102.313023863387
25.5,50.000455207097,3.31551899868669,25.695958163595,49.8984683017742,0.369717568828315,4.39376928827122,1.90101100794385,27.809736264195,7.02283930435175,0.923960467734609,,1952.55260409721,36.997731620245,102.558715854957
26,49.9983350699834,3.38654564712536,26.643187265003,49.9526227823671,0.373433293223679,4.57950820774217,1.96987783199247,28.0607366218269,7.00314512679212,0.949499313078115,,1957.16177328452,37.0002744404378,102.786862349048
26.5,49.9869714697141,3.46753444467509,25.8827680214402,49.9087340591842,0.377186538691669,4.76710794454264,1.91581038356243,28.3805813636739,7.02282846787715,0.912048817380354,,1962.26696865333,36.9998965513578,103.026876777721
27,50.0014718388035,3.55260402361842,26.6607823982086,49.8870566116607,0.380977815606039,4.95659452272728,1.97197230384643,28.7268666886134,7.02658063360662,0.928024761338302,,1970.96421690105,36.9964021537654,103.273981929616
27.5,49.9774796824076,3.64056195631879,25.6850285960681,50.152910052835,0.377787936852422,5.14646474398197,1.8903312716023,28.2550846405425,7.03711954639448,0.915631285162705,,1962.74004387987,37.0037659169992,101.631080333812
28,49.9859880427577,3.72285133007403,26.5895167820013,49.9974834615833,0.380257968114599,5.33562665527523,1.96725247532374,28.5590670009264,7.0331490473309,0.931015917846663,"Sample 2.00 mL to Freezer 4/D5",1964.04807040852,37.0038325656222,101.527092748157
28.5,49.9973284986639,3.80183871828981,26.7945556563205,49.8524972899212,0.384079959093695,5.52658360434939,1.98235459095604,28.8644923929773,7.02209283893061,0.928179971694093,,1970.64562074578,36.9984227009,101.768681058686
29,50.016355629244,3.88307846472169,26.9816179457391,49.9060362911328,0.387939563289868,5.71953363103806,1.99563625774262,29.2792886242828,7.02360124993378,0.92150554614327,,1976.85755682256,36.9986026342506,102.014702397432
29.5,49.9904102235493,3.96079684396946,27.6627265353672,49.9209429246883,0.391837953521045,5.91442106005778,2.0466662716775,29.7566203230667,7.02166605265968,0.929709059830623,,1984.99416057392,36.9969400591929,102.257675321439
30,50.0006235267054,4.04098954781342,27.8258638858156,49.8931632903034,0.395775931358755,6.11126759648086,2.05870146664065,30.0477328098176,7.02467186427663,0.926018529533674,,1990.68065012539,36.9951271542984,102.506605290952
30.5,49.9926584980893,4.15490436010573,28.9318464403101,49.8689039016768,0.399753389391282,6.31009848294278,2.1393920250726,30.5198365886317,7.00651475013336,0.947992746851516,,1997.65923515844,37.0039021019365,102.788848373458
31,49.9950339598941,4.2761724157286,28.9943424448205,49.9189384438103,0.403770951692582,6.51091591038507,2.14465583011404,30.8857049113059,7.00659965547123,0.938771105000364,,2004.89066596473,36.9939667159026,103.080924061769
31.5,50.0048095221804,4.3770543835391,29.66229363637,49.9116326710989,0.407829351028136,6.71375109231766,2.19339232129479,31.2393555874389,7.00424194026685,0.949529649944545,,2013.28930715748,36.9984496573191,103.35416983617
32,49.9959169226211,4.45472537241564,29.817502618899,50.2563679113625,0.411927737621897,6.91861843782049,2.20483440691689,31.3468850184115,7.01116052922442,0.951213178528499,,2011.03652567759,36.996919256235,103.605570156612
32.5,49.9982977146422,4.51686212570463,29.4194638450708,48.2945505909115,0.409293369286998,7.12428516227548,2.14541676827887,30.4764594934614,7.00325145871136,0.969307832712141,,2084.41613178104,37.0036720432067,102.216006103481
33,49.9904105114115,4.59609797500653,30.0719922184699,50.6162858901098,0.411186777029186,7.3289259765685,2.22355074094045,31.4116420234376,7.00636982051995,0.957396750532495,"Sample 2.00 mL to Freezer 4/B5",2093.68072272416,37.0005650294895,101.95368336166
33.5,50.0131601066347,4.67869554943248,30.3039881103486,50.3306653488948,0.415319306249522,7.53549125508718,2.23988959595634,31.5280882738276,7.00776722746726,0.961177057623335,,2056.56941322058,37.0016998347412,102.211286401169
34,49.9890557431046,4.7616599602063,30.5624661779412,50.0707404296178,0.419493058023971,7.74407989072047,2.2595322662132,31.6842322058059,7.00785806311516,0.964598726915362,,2045.62490873729,36.9985235935431,102.470658588246
34.5,49.9961190441843,4.8437078173999,30.6908714399599,50.032055973089,0.423709124133852,7.95473925763627,2.26873239055285,31.6840072823089,7.00856795822147,0.968674187631686,,2040.27706645069,36.9967904903266,102.730766002533
35,49.998792288198,4.92978678467522,31.0876181560025,50.1447378360197,0.427967674145501,8.16755893472903,2.29781875676253,32.0680604233983,7.00902227530623,0.969425379564333,,2039.9759372244,36.9978887377612,102.996931006727
35.5,50.0150680630445,5.0165467887347,31.3562278334179,49.8664358059979,0.432268769490065,8.38255525131727,2.31699752501491,32.3291061242706,7.00752574599442,0.969911605426563,,2040.54110814926,37.0013810985372,103.265647659193
36,49.9995607808218,5.10461278582266,32.0197520419229,49.8230532204942,0.436613028490724,8.59970586355948,2.36656234778108,32.8653666255328,7.0043931355101,0.974303719430429,,2048.91770157815,37.0040558654407,103.537400632696
36.5,49.9979589544037,5.19800593574165,32.6523796699355,49.8612515548172,0.441001121735066,8.81903457444908,2.41316495034039,33.5075597170629,7.00816009138329,0.974492871110339,,2061.8525613796,36.9991576452583,103.816378958273
37,50.002958866996,5.28405373561904,33.2642360484049,49.8805435571773,0.445433351509205,9.04052401322348,2.45804360691892,33.9699176065973,7.00538631029295,0.979222381256725,,2072.54732249251,36.9965220701348,104.089625541684
37.5,49.9929039221527,5.36827914926074,34.194730064968,49.6704969026705,0.449909971366483,9.26428200344291,2.52707499656266,34.7595312062246,7.0024955743677,0.983761048962812,,2088.97063367361,36.9950036024917,104.362544915793
38,49.9883614628613,5.45098347936691,35.3397917563948,49.6074858867752,0.454431773494445,9.49028719701482,2.61151884159225,35.7290533497589,7.00261094688353,0.989116699199668,,2112.59929553876,36.9973477370816,104.63534703402
38.5,49.986874190418,5.53205454639984,36.6880886430863,49.6712350511835,0.458998626827168,9.71856061009336,2.7107428290886,36.9807138938676,7.00451833995173,0.992084875734328,,2138.4182626073,36.9997431901675,104.907816463053
39,50.0041194259923,5.60308186130863,37.9807465944736,49.7356994698737,0.463611738326917,9.94913532214612,2.80524979428059,37.9229903360836,7.00370757419656,1.00151120701187,,2163.54144741503,36.9967381420284,105.171423538802
39.5,49.9971653359579,5.65548693782591,39.2128293834496,47.9372281961526,0.461435193342513,10.1808474952486,2.82024398697771,38.2827216290023,7.00125376765438,1.02366781921033,,2250.62943809967,37.0103690441471,103.936274770672
40,50.0165526511862,5.70060890560251,40.1069514742954,50.1774630305843,0.462922562090105,10.4113178962731,2.96043020940549,39.7414108982464,7.00092187261879,1.00922494404357,"Sample 2.00 mL to Freezer 4/D5",2315.4441209362,36.9993800263002,103.510916824965
40.5,50.0083453164421,5.74987921627153,41.0759828844137,50.5009362767968,0.46757501764112,10.6438555883104,3.03275759925669,40.84608319487,7.00236625759731,1.0056010793305,,2278.5783798929,37.0066801887043,103.752142727405
41,49.9866032561296,5.79007777285131,42.6162753921597,49.9926178083847,0.472274247366421,10.8787266851717,3.14645893611062,41.842875986507,6.99921623207136,1.01843395721169,,2265.51828382976,37.0039265436098,103.985641348099
41.5,50.0038822437961,5.82854592389713,43.5432985733408,49.8841466477277,0.477020697777769,11.1159423662681,3.2138795044995,42.8069822568052,7.00035647681657,1.01714433828245,,2273.93814038616,37.0005988163071,104.218452264171
42,49.9860296751097,5.8600716169024,44.8597446038169,49.6935549810703,0.481814806028064,11.3554993015326,3.31145902318929,43.6405423274277,6.99442760982586,1.02793163116147,,2290.44617316192,36.9949476203897,104.445416611429
42.5,50.0031329895305,5.89061267989213,46.3003245453686,49.6577155761128,0.486657162942785,11.5974889637296,3.41556605012658,44.7870883605554,6.99352825144643,1.03372647967046,,2313.39581363436,36.9978844997504,104.672719452196
43,49.9994860512377,5.92151743156608,47.2758688056929,49.7168297750999,0.49154812518422,11.8419469522832,3.48720762943107,45.6190012155111,6.99574278838277,1.03621007683647,,2332.90099090625,36.9987766079879,104.901675629697
43.5,50.011786674229,5.95167376011258,48.0098487576331,49.9365605414474,0.496488265006471,12.0888597747188,3.54152775756493,46.434616579817,6.99644483372735,1.03394199544589,,2348.52415579125,37.0011690364358,105.131745580784
44,50.000941789737,6.04325842665274,48.2787317892554,50.0529080365988,0.501478031520673,12.3382495924282,3.56298590771876,47.2278713401069,7.02349292772798,1.02470622510023,,2362.22786256011,37.0129547027341,105.425400231754
44.5,49.9919873548503,6.09677015777634,47.5061955618843,49.9143589917838,0.506518013880696,12.5900919719227,3.5052624035947,45.9920978932415,7.02690734814163,1.03573746153813,,2342.65328833274,37.0043904907604,105.684563790817
45,49.9947301189065,6.13397773766727,49.1545430597914,49.2029561769099,0.511608618627532,12.8444958632736,3.62669411292128,47.5971269335103,7.02676830121664,1.03507479000117,,2385.83548887726,36.9997931891284,105.928930510319
45.5,49.9855650333611,6.16405312751988,50.4994603217192,50.1524464890975,0.516750701288964,13.1013890939574,3.7268915226856,49.0598143372646,7.02238906749592,1.03179965403011,,2406.04843961474,36.9945738579755,106.167748098937
46,50.00332436033,6.20392246903018,50.3283699966582,49.6433853262871,0.515367460984245,13.3599709452398,3.62738037482228,49.4973182020328,7.03336468848461,1.01562472047642,,2425.81339741386,36.9967423437847,105.072030194602
46.5,49.99878778983,6.22977525208991,50.768355761383,49.8122625065029,0.516091302216849,13.6170647695424,3.7462243722408,49.4760881402287,7.01883426146971,1.02831846726606,"Sample 2.00 mL to Freezer 4/B5",2433.34073733428,36.9989365460782,104.413146124947
47,50.0037442028595,6.27398125823646,50.6234393504707,50.0509600118505,0.521278099678786,13.876298958162,3.73598197740327,49.6961350707492,7.0339589921418,1.02058613280543,,2440.47627673027,36.9959591519834,104.66899367875
47.5,50.0040988714221,6.31520801181618,51.4898625192453,49.1183476898367,0.526518230787392,14.1381230779137,3.79958636593431,50.3583641036075,7.02952374921242,1.02395823872949,,2469.10689441935,37.0012660434175,104.924239095577
48,50.005401466025,6.36820960419736,52.1369039977984,50.3299299970596,0.531809776191721,14.4025574287847,3.84737331554579,51.0942955873772,7.03495983193665,1.02191224357816,,2474.40627059245,36.9964254835783,105.192619876503
48.5,49.9996138149943,6.40354568808622,53.0566975327793,49.2415156891577,0.537153375489896,14.669687520339,3.91453964385301,51.5852754575936,7.01729354112718,1.03014062816703,,2503.72282268385,36.9952636374983,105.44591651066
49,49.9956812873966,6.44756885690855,52.9466967638429,50.1207510778606,0.542551779508716,14.9394701262559,3.90809852427403,52.1213510327029,7.02797342785287,1.01740869801951,,2510.02667773457,36.9991154378651,105.710003677103
49.5,49.9896392001186,6.49332961361631,53.7608825006814,49.615782658655,0.54800444356104,15.2120300374037,3.97024340514043,53.1869429601529,7.02842972225763,1.01217827465644,,2536.31108542784,37.0009038568282,105.978768518387
50,50.0068931442993,6.53727509718485,54.4953640942766,47.6751969038407,0.547428791705746,15.4864221877593,3.92553579338009,52.7686305311515,7.02566370975151,1.03308698080694,,2602.2358701827,37.0102031132813,105.115726775241
