"Time","Bioreactor 24 - Air flow","Bioreactor 24 - Base volume pumped","Bioreactor 24 - CER","Bioreactor 24 - DO","Bioreactor 24 - Feed#1 flow rate","Bioreactor 24 - Feed#1 volume pumped","Bioreactor 24 - Off-gas CO2%","Bioreactor 24 - OUR","Bioreactor 24 - pH","Bioreactor 24 - RQ","Bioreactor 24 - Sampling events","Bioreactor 24 - Stir speed","Bioreactor 24 - Temperature","Bioreactor 24 - Volume"
1.5,49.9973313577793,0.517165691186809,2.18017843266348,47.7289762795067,0,NaN,0.161221869021962,3.61210416889262,7.02212223257657,0.598443527151065,,1236.33515055653,36.9881421222535,102.16567651246
2,50.0096151107004,0.548473553179211,3.75469128609608,48.1998241515862,0,NaN,0.277626876355457,5.20814486808567,7.03190429659371,0.716784216820861,,1381.01001282808,36.994261478766,102.181769355649
2.5,50.0041060337753,0.580049591937973,5.58854065763357,48.5740636287077,0,NaN,0.413277617746365,7.11632182900305,7.02335476196277,0.785937401014884,,1481.78886912775,36.994488024975,102.19719486805
3,50.0142438437599,0.623183414869768,7.91357225902668,48.7821764190544,0,NaN,0.585409597106929,10.0505349970894,7.02439127624044,0.787693349147666,,1584.01459067456,36.9994104607502,102.223255062467
3.5,49.9968813194217,0.67107296192861,8.78368287019904,50.7881701895069,0,NaN,0.649721293114345,10.4456051771475,7.02992247218007,0.844570565947783,,1576.03273740574,36.9994787741715,102.253777483097
4,49.991597816134,0.686242932470621,8.60665979748491,49.9486136444932,0,NaN,0.636384076118654,9.61831332082944,7.01561907726275,0.895019141771214,,1554.35761371756,36.9994688382646,102.249627070967
4.5,50.0122639551531,0.709115109431342,8.66903943943298,49.9297408959679,0,NaN,0.640854954988931,9.81407961388701,7.01849128572891,0.883542607622045,,1560.81694937844,36.994851000247,102.253463632354
5,49.9972743917315,0.738517854429137,8.92785837385044,49.7394010683964,0,NaN,0.660191599305619,10.2309222315263,7.01983226610405,0.872818388296245,,1577.07896774779,37.0026375154638,102.263782954248
5.5,49.9994456111662,0.775299930749656,9.61374486074607,49.5471711114865,0,NaN,0.710911863445884,10.9214550780505,7.01972418145096,0.88033906071471,,1603.20144225029,37.0002322660568,102.281277160578
6,50.0037376862909,0.823559879187845,10.2194597000417,49.5887517130493,0,NaN,0.755809388538068,11.7890621375374,7.02274137190295,0.866743796186087,,1633.09841406016,37.0002932649199,102.310191276631
6.5,49.9832334742441,0.881276687867399,11.0810879616975,49.621783145941,0,NaN,0.819873682987993,12.7387162974708,7.02650657125338,0.869918063047371,,1662.28028521527,37.001668914305,102.348277792577
7,49.997451484138,0.946240173102933,12.0401508483101,49.6309460024163,0,NaN,0.890659764046512,13.6782507646078,7.01920598575388,0.880293120694317,,1689.87320118153,36.9959724878431,102.39310278549
7.5,49.992828134413,1.02229680011643,12.9029856032241,49.7105673977814,0,NaN,0.954485970358164,14.6968170592844,7.02237521899342,0.877992424754079,,1712.09049979919,37.0004780416325,102.448624551382
8,49.9976942719915,1.10770865526529,13.7048046763392,49.7731294326688,0,NaN,1.01388635076134,15.4928194834134,7.02380917196559,0.884598450708594,,1730.23978733081,37.0033632321679,102.513214746918
8.5,49.9957292691628,1.19773403446817,14.3056906739517,49.8740305179945,0,NaN,1.05829258649025,15.9691030180393,7.01858230860312,0.89589149052761,,1742.35701708395,37.0002334528461,102.581801753233
9,49.9954887630505,1.29479467115562,14.6980233569408,50.0724440317841,0,NaN,1.08685911562189,15.9880616201743,7.02290245327085,0.919499904882539,,1744.32070789449,36.9992024415228,102.656641174595
9.5,49.9934529364736,1.39290833722171,14.916889422471,49.740812781912,0,NaN,1.10318273524981,16.1793066818507,7.02112521026012,0.922097124056397,,1751.32645490735,37.0009550500817,102.732087836783
10,50.0034867346932,1.49548248178115,15.4970085855437,49.6971228489864,0,NaN,1.14592807548506,16.8188493167208,7.02287251508006,0.921461798789423,,1773.40024946001,36.9974405050218,102.811907794816
10.5,50.0032443073281,1.60339303990668,16.0374745869239,49.7999170325109,0,NaN,1.18598467893942,17.4154137945031,7.02136414802144,0.920971405916263,,1788.42593803493,37.0006124778809,102.896690419013
11,49.998428980506,1.71578143525291,16.5413533745086,49.874360158894,0,NaN,1.22320093040631,17.8703952793517,7.01965035544437,0.925734769980324,,1801.0887092235,36.9985482770411,102.985696375073
11.5,49.9890698181086,1.83026047083703,17.0310740541059,49.9073448248261,0,NaN,1.25961658516334,18.2838456626903,7.01905112955138,0.931600439799202,,1810.23079560586,37.0041892856132,103.076349175616
12,49.9937569693155,1.876675398,9.14338449550547,57.5130193071535,0.00810289303748193,0.00177511319728919,0.66281005545187,7.40902998561215,7.08029623263319,1.25807057377221,,1393.88817774673,37.0125108994021,102.883006042353
12.5,49.9915048566008,1.90887910558794,9.40857689693592,42.1303076464581,0.298175226526163,0.0786055279910171,0.691289905262512,13.221417266909,7.05267006269201,0.750328678553151,"Sample 1.00 mL to Freezer 3/B6",1658.10249304693,36.9981956535558,102.049683826587
13,50.0053309110365,2.03129390509469,20.2958292320975,49.0570973525111,0.301171637306948,0.228364861453767,1.50306974141928,23.6337675295355,7.02519618389992,0.857633491037717,,1909.02928769312,36.9981547993739,102.303294106899
13.5,49.9821511430571,2.09506131253133,21.6386904092106,50.0455029082099,0.304198457776328,0.379621305796795,1.60203041823669,24.0996553094885,7.01666883485638,0.898565993176241,,1900.46372543031,36.9986466214516,102.494312149501
14,49.9997995784313,2.10203259775428,21.6252249755461,49.5551819545834,0.307255933014638,0.532457828005552,1.5999650466779,23.5482262508866,7.02135923541346,0.930420407382707,,1870.75243081551,37.005771223699,102.62859124079
14.5,50.0008469491961,2.12717746021298,24.5693066924709,51.0966336428923,0.31034387064759,0.686802595716482,1.81847888541628,26.9589297028973,7.03867242126166,0.916756907090152,,1905.93808651814,36.9969159979695,102.782892728313
15,49.9883574205061,2.127181956,24.517150209336,48.7208969812641,0.313462838136511,0.842638793721543,1.81559858669006,27.6017837335577,7.0202762425722,0.88843864829021,,1927.37607916475,37.0023934541015,102.91245638271
15.5,49.9990930180681,2.127181956,24.7327734781443,50.5586443799765,0.316613106735353,1.00009186366024,1.83044536706372,26.9867952046159,7.03037867425372,0.916261662918396,,1903.65212187926,36.9991507812414,103.042898040396
16,50.0147971787458,2.127181956,24.3805825827398,50.1683648165248,0.319795194060007,1.15915749260714,1.80451340231955,27.2435513733274,7.04209792386553,0.895162803784877,,1903.30361436818,37.0007627343883,103.176002924216
16.5,49.9885954354095,2.127181956,24.1440214103343,49.9364834294801,0.323009201788074,1.31982511313519,1.78810205418493,27.2347744969323,7.05098083431071,0.886529248179428,,1902.36420367009,37.0049811082416,103.311096773861
17,50.0133995710132,2.127181956,22.4393540580953,50.6290613350588,0.325794129692541,1.48207123449014,1.65527224397548,24.9379611853952,7.07662151927239,0.899521258438149,,1858.19817209136,36.9965952637388,103.295294829382
17.5,49.9912118695659,2.127181956,21.8111669527042,49.9491355809304,0.322402881544823,1.64394049251086,1.60481012253015,24.8379832147573,7.08196019545696,0.87802211196864,"Sample 2.00 mL to Freezer 3/D6",1854.81792845048,37.0026210910085,101.345440487374
18,50.006744268239,2.127181956,22.3167946535543,50.0985715790823,0.325643248333524,1.80591257630457,1.65183835667477,24.9582283689642,7.06611040277545,0.894179666134908,,1850.96318520736,37.0044678255206,101.48276757702
18.5,50.0049964780517,2.127181956,22.2001410570697,50.1746125559673,0.328915903219855,1.9695129767303,1.64281699703501,24.613820058349,7.04030023863627,0.901961536584256,,1842.90088040757,37.0001208647098,101.62126685509
19,50.0052265378134,2.127181956,21.7827092368438,50.169235562369,0.332221648807685,2.13475241649249,1.61166065721999,23.8989261964363,6.99929860546124,0.911476831846639,,1829.27764223003,36.997834108847,101.761153937827
19.5,49.9842390568639,2.1554808670612,20.0171302304805,50.3102278101186,0.33556049280724,2.30165971182612,1.48208556489878,22.7193295511953,7.00845089968445,0.880813533644472,,1806.92096372393,36.9975139000417,101.931591406736
20,50.0020460356683,2.20703378794854,19.1404399446144,50.0356709334961,0.338932916393014,2.47022282105746,1.41732100943476,22.2579364678963,7.01377861578283,0.859836485528141,,1800.39688531938,37.0016931396533,102.128840217636
20.5,50.0006741231857,2.26068542007908,18.9960153719753,49.979243851588,0.34233924694119,2.64047925929665,1.40646448210226,22.0454961513912,7.01125328793481,0.86160784663193,,1798.86077891887,36.998867465991,102.330478698837
21,50.0028034296001,2.3228634918147,19.1009328349955,50.0270247893804,0.345779851102532,2.8124604963058,1.4142147225153,22.0773724697497,7.01771800357406,0.865128014576008,,1799.17369086457,36.9992249912156,102.542294148012
21.5,50.0072686559269,2.38792909011631,19.1917651075923,49.8669946773699,0.349254670650006,2.98617073452027,1.42099220712885,22.3653715728684,7.01171197692593,0.858075011489015,,1804.06548691458,36.9952481043846,102.758737413621
22,49.9771666291035,2.4626777653579,19.6714203674925,49.8546039334724,0.352694052292663,3.16163571504332,1.45744134896578,22.7848131142869,7.0167670149673,0.863391496842836,,1814.5723828704,36.995122634268,102.955972114374
22.5,50.0027708751482,2.54239181154022,19.8935488205996,50.0827802299483,0.348568383639231,3.33688848795738,1.4627381431869,22.8363406702285,7.00541145532983,0.872525881726744,"Sample 2.00 mL to Freezer 4/B6",1811.18384049101,37.0046603657152,100.978836301555
23,49.9971680610565,2.66543377901315,20.4522728094037,49.7091032455189,0.35207137537311,3.51200932435356,1.51470788990459,23.7407356900831,7.01471119678295,0.861550982842896,,1827.19400498865,37.0006364181614,101.253764243111
23.5,50.0021178270623,2.76030729402543,21.6701939600309,49.6160974930971,0.355610103845964,3.68889603370431,1.60492376110482,24.9354767562078,7.01611950366779,0.86894170947151,,1851.74627181006,37.0014464316305,101.502607444268
24,49.9862653697233,2.85991359117659,23.067031584064,49.6599809461262,0.359183431801233,3.86754549318734,1.70853361936266,26.2350575685905,7.01764102211821,0.879261513639034,,1876.81684766825,36.997686215078,101.756617583507
24.5,50.012065565837,2.9686820372263,24.6275278448071,49.5526900883331,0.362793233794782,4.04799882247373,1.8235753420924,27.9043997275007,7.01308563940406,0.88250259161601,,1906.98306201028,37.0017473833363,102.021019549738
25,50.0088344617964,3.08940044443464,26.5804705974911,49.4717607527121,0.366439692052351,4.23026787686634,1.96782122314604,29.748766717943,7.00126789820043,0.893470303964478,,1940.75232980609,37.000075499548,102.297923928784
25.5,50.0046991171848,3.21575885763573,28.4278601742516,49.4789337981017,0.370122047312526,4.4143616297532,2.10514573869631,31.781010700448,7.00330759650174,0.894454930070812,,1979.5183389751,37.0006625854394,102.58142428175
26,50.0036585054941,3.35513433333946,30.6561975235916,49.3267842730024,0.373841804661942,4.60030575947341,2.27027244606819,33.9966391281458,7.01793215996973,0.901174491745338,,2024.06257646602,37.0039605313741,102.878968634831
26.5,49.9963059027284,3.49781851906167,33.7186898383379,49.1802545659374,0.377599182540354,4.78811304203423,2.49657251101912,36.7455324303262,6.99682907733533,0.917640007876435,,2079.95922912637,37.0020440760269,103.178905892185
27,50.0064658243399,3.61637976947114,31.6768589181974,52.6671906221523,0.381394628682484,4.97776210739163,2.34077632200844,31.984915297312,6.99736975251003,0.997353665979222,,1988.22392062141,36.9852536081925,103.454688022789
27.5,50.0021846273204,3.69537901657544,25.1343559370732,50.1507879651943,0.37726100558228,5.1674651604493,1.83497432279784,26.731114195011,7.00326271085492,0.942226087614753,,1891.55662336866,37.0033309030501,101.541154366426
28,50.0214823871059,3.78062339409495,25.8668613465166,50.00045915709,0.380685221722577,5.35677375805978,1.91337329463352,28.0532120835717,7.00428697479433,0.922047027168081,"Sample 2.00 mL to Freezer 4/D6",1903.07397632398,37.0034598414018,101.698410209629
28.5,50.0016974161328,3.86083039002096,26.0764411050158,49.6932650845618,0.384511470992129,5.54795608439165,1.92941654126105,28.372680873482,7.00356500357718,0.919109049284412,,1913.42557608778,37.0021848832131,101.942044067366
29,49.9853102528073,3.97858917144756,26.4402550310862,49.8079531386972,0.388375436251533,5.74108559815712,1.95799934152317,29.2545847020604,7.0081332416201,0.903837007026906,,1928.69829987551,36.9985075998995,102.225141705957
29.5,49.9876057128328,4.09971976804774,27.3746992381449,49.8184041964844,0.392278186379145,5.93618998200411,2.02673097060296,29.9974111597356,7.00884526160898,0.91258257509139,,1944.66942990328,36.9985564006774,102.514127333353
30,49.9941338036602,4.16767631874222,27.6303774837338,49.8314017098985,0.396220590919868,6.13325712526499,2.0459698078758,30.4665201542393,7.00544113690996,0.906897821177903,,1954.74167244544,36.9891309605168,102.751275094381
30.5,49.9981788639271,4.23748064348839,28.0840621298789,49.981143130032,0.400202560936544,6.33224416263469,2.07916135829346,30.8757408932856,7.012520186431,0.909592232053262,,1961.37254515875,37.0003826793444,102.992044728724
31,50.0064127983761,4.30617837578014,28.3495180112836,49.9467715069313,0.404224644338198,6.53325000134958,2.09838828832231,31.1404472111458,7.00764823636599,0.910374765147051,,1966.64147321832,37.0003003162511,103.233507084171
31.5,49.982851083787,4.37691641848208,28.2211694672296,49.9299033377489,0.408287550770723,6.73628530566949,2.08976225257816,31.084135283111,7.00963586815346,0.907832592487094,,1967.19156247992,37.0002029409313,103.479107776394
32,49.9977936273635,4.45059265322966,28.9786432568808,49.9764770390901,0.412390550286285,6.94138100424823,2.14569288520087,31.8081657283076,7.01404867479571,0.911029536530667,,1977.71749735094,36.9994815472019,103.729430154915
32.5,49.9799042700799,4.51242674342615,29.2209841796602,47.9600360301304,0.408830679824765,7.14687647364438,2.14477276985703,31.2842811364349,7.00348024139617,0.938143677414501,,2093.54272904541,37.0063575190758,102.131832218365
33,50.019750488582,4.58579336343444,28.9520527004924,50.7556542908485,0.411657750302987,7.35162151430396,2.14272785641293,31.6772379656819,7.01291732971852,0.913954380509352,"Sample 2.00 mL to Freezer 4/B6",2088.54226034062,37.0053715908561,102.075817656145
33.5,49.9877159552054,4.66218779953348,29.3946246417447,50.3500000409343,0.415795066395228,7.55842487580637,2.17635568689663,32.1443619038063,7.01032308757966,0.914470305065924,,2048.83812118767,37.0000484936925,102.330193190498
34,49.9772434580422,4.73898451783041,29.9710600218064,50.1900495180229,0.419973574530392,7.76730454079864,2.2189891012433,32.3586228655105,7.00928149340379,0.926231861837026,,2028.48806134775,36.998178848444,102.586364556663
34.5,50.0022117987852,4.81559926086748,30.445011467041,50.0558376125926,0.424194526954564,7.97826176725298,2.25260825908029,32.6152074739895,7.00938750666497,0.933457968621073,,2021.71697683265,37.0011413416234,102.84371187266
35,50.0130077772491,4.90662023318775,32.2385696548827,48.8882843773411,0.428457907700604,8.19127265369129,2.38668797617396,35.3470873588892,7.00780594354246,0.913206118312638,,2069.46631145242,37.0082613690036,103.117203774826
35.5,49.9957485956075,4.99844585462059,33.1756116191296,50.8812836062329,0.432763907480941,8.40649977207556,2.45340229655907,34.4768874271486,7.00576186331405,0.962289635269642,,2049.97456100398,36.9938901006985,103.392281533562
36,49.999299858436,5.06737170380902,30.8012671153862,51.8451831717092,0.437113200719142,8.6238995559213,2.27648982102116,31.3242851190985,7.02204461668279,0.990117851907643,,1977.52455771774,36.9904433208281,103.645634506417
36.5,49.9837595277032,5.12585304744716,29.9326448733965,48.4582308157792,0.441506286623364,8.84348248437643,2.21611588214832,32.4483973586252,7.00573841904339,0.922585908286231,,1997.8389637963,37.0057370471601,103.891942360296
37,50.0080137384431,5.21498735034202,32.4556505147221,49.7541699872919,0.445943579419719,9.06527323744521,2.400662467619,34.2948043035177,7.00933938131118,0.946339393288747,,2029.25503961995,36.9993582485355,104.171825489035
37.5,49.9878816769524,5.29687338348272,33.3080971793065,49.8903603551599,0.450425341554883,9.28929062714012,2.46407177285938,34.8465572869263,7.00811492031285,0.955849993332356,,2039.57522656502,36.9995064967357,104.444770388076
38,49.99998389617,5.38237507811564,34.1396458198381,49.0810118782978,0.454952294805429,9.51555653877607,2.52552426165168,36.0448617724312,7.00656835936477,0.947525910728235,,2067.27135106866,36.997459740464,104.723025732536
38.5,50.0049928171645,5.47568969150838,34.4324766378958,51.3804982419383,0.459524461728574,9.74406412319266,2.54597125495409,35.4599527756801,7.01203372105068,0.980021193613153,,2046.42151486816,36.9932569559965,105.011112511485
39,49.9953350315013,5.57122080067172,33.6367368048713,50.1552747207287,0.464142806223493,9.9747917230795,2.48867564134318,35.5502729296322,7.02597516785851,0.950661112309881,,2050.29325477126,37.0006031597106,105.303599987114
39.5,49.9798868065468,5.65232720203101,35.5735615595469,45.8885458188936,0.460832854724091,10.2062754638727,2.61067302434301,36.9708186511988,7.00633027078324,0.958716930209066,,2198.7271813221,37.0171623331961,103.852372632101
40,50.0034312228679,5.73984888237074,36.7964345489327,54.0127913671232,0.463464151282922,10.4368728523267,2.71816624921606,36.4987379366428,7.02285277124668,1.01293487316498,"Sample 2.00 mL to Freezer 4/D6",2164.36716156252,36.9906721683149,103.723813321085
40.5,50.0106444932461,5.81589284660876,35.1239610179933,49.8893500921564,0.468121973803185,10.6696856017302,2.59765337027501,36.7387768258843,7.02483870766693,0.967723661445947,,2124.00805571454,37.0018279047945,103.997482977266
41,50.0019504070618,5.89691383129408,35.7253601744089,48.362874674318,0.472826719327943,10.9048397914539,2.64326546873381,37.6988946876173,7.02132737309619,0.953711701161288,,2125.46302306544,37.0042221073478,104.278393658124
41.5,49.9846655948981,5.98135666305781,36.616553831554,49.9708478573123,0.477578710676136,11.1423553150413,2.70666489143163,37.0685816204191,7.03146663269285,0.992337559441653,,2099.88357091875,36.9955493628765,104.564552198042
42,49.9963986825164,6.05361067108455,39.5293435900231,49.77236508979,0.482378478201661,11.3822228235045,2.92206448662284,40.1492621473503,7.01216787711671,0.9902928456832,,2150.29257971987,36.998273290326,104.838990465776
42.5,50.0004404850007,6.13286746158848,39.5636812421914,49.8748805102079,0.487226416779083,11.6244633613629,2.92346664406978,39.9505818653339,7.03362176910615,0.996186535531504,,2156.53330372309,36.9932906548785,105.121478610888
43,50.0098456534131,6.20937795434647,41.1091355262281,49.8412526409288,0.492123183975203,11.8691996254743,3.03778174958456,41.5206044796448,7.04072532035604,0.994384883635898,,2178.20153952748,37.0017843326203,105.403706699799
43.5,49.9911672063452,6.27594066402356,43.6743776235323,49.7274809974214,0.49706905173285,12.1163967554756,3.22733988194365,43.8105698122714,7.03227122555387,1.00134442499879,,2224.4058179563,37.0030552012952,105.676899266957
44,50.0069108339201,6.34481123763836,44.5929421971033,48.4149232425171,0.502064692463423,12.3660768899356,3.29428719892291,44.6965950033632,7.0330051211227,1.00259655554313,,2269.12138263846,37.0020451505116,105.953204753202
44.5,49.9872434373435,6.39389078658243,46.3945185226534,49.1327090548754,0.507110538998352,12.6182714680914,3.4272028944467,46.0123171348999,7.03660109423707,1.01351660407329,,2301.04518243432,36.9989920606845,106.210838887592
45,49.9863976545495,6.4366808293401,47.6335467409485,49.5518558428277,0.512207074038978,12.8729944907764,3.51906416052223,47.1905240132335,7.03850285154898,1.01525341064008,,2329.08541985658,36.9978932662288,106.463437637309
45.5,49.9980114559936,6.48791080851777,48.4672555472393,49.7436024175388,0.517355249356655,13.1302581860091,3.58031760014136,48.3052066425619,7.05583522134267,1.00910058636389,,2353.45268441664,36.9999711313989,106.727088438452
46,49.98031934975,6.52247099831057,48.6394492170767,49.741524494459,0.514994493693203,13.3888228853073,3.59195540355301,47.8797704612606,7.0490703715136,1.03056005478561,,2377.4115419456,37.0043304635779,105.421211046531
46.5,50.0005744492255,6.54920200470647,50.9152212843649,49.5083178824374,0.516748059335971,13.6460629317765,3.75998422182508,50.3076068271428,7.03888237745118,1.01818757117484,"Sample 2.00 mL to Freezer 4/B6",2410.41515858599,36.9990711308006,104.970870164429
47,49.9903658205544,6.57603908020992,52.0303166708301,50.0067436817301,0.521941454499801,13.9056304184053,3.84367988429911,51.71128606665,7.03895271984729,1.01133329684203,,2440.67830493246,37.0021478049924,105.209716451657
47.5,50.0122147673368,6.60648943106855,52.6959291157351,50.3097437959289,0.527188130516311,14.1677948993341,3.89134359773134,52.3154581093112,7.0487507372408,1.01281399951771,,2463.94959309995,36.9937580310228,105.454263295539
48,49.989428309673,6.634956018,53.3828498244539,50.0812129502668,0.532486480900725,14.4325031409293,3.94240767649245,52.5885515349703,7.04456002644788,1.02005342323421,,2482.77602975398,36.9942033805263,105.699983904663
48.5,50.0109077687759,6.65791675895443,53.9693715776047,49.4405919899999,0.537836939159846,14.6999507620788,3.98401906259855,53.2198320552836,7.03976934363483,1.01962384925826,,2510.47344944248,36.9984864096755,105.940831078197
49,50.0040847814701,6.68507537713352,54.5765562333009,49.2509708684059,0.543242182457626,14.9700897611032,4.03016862077371,54.097575794434,7.03815264768127,1.01358875540737,,2533.50066399792,37.0021463466586,106.188879654784
49.5,49.9793127641577,6.71614849091716,55.1327463534907,49.2504371288264,0.548701748755121,15.2429751733539,4.07340925587018,54.8163566343812,7.03766385477068,1.01004895890978,,2551.22617383531,37.0039984709295,106.443158942161
