,Time (min),Date,Bioreactor 13 - CER,Bioreactor 13 - Feed#1 flow rate,Bioreactor 13 - Off-gas CO2%,Bioreactor 13 - OUR,Bioreactor 13 - RQ,Bioreactor 13 - Volume
0,0.0,2018-07-30,,0.0,,,,100.0
1,30.0,2018-07-30,,0.0,,,,100.0
2,60.0,2018-07-30,,0.0,0.0149928418379943,,,100.0
3,90.0,2018-07-30,,0.0,0.014991271900324,,,100.0
4,120.0,2018-07-30,,0.0,0.0145930645647745,,,100.0
5,150.0,2018-07-30,,0.0,0.0140480247286682,,,100.0
6,180.0,2018-07-30,,0.0,0.0139930937643349,,,100.0
7,210.0,2018-07-30,,0.0,0.0139732142054375,,,100.0
8,240.0,2018-07-30,,0.0,0.0139288427533589,,,100.0
9,270.0,2018-07-30,,0.0,0.0139501757570224,,,100.0
10,300.0,2018-07-30,,0.0,0.0139715954273111,,,100.0
11,330.0,2018-07-30,,0.0,0.0139713917605555,,,100.0
12,360.0,2018-07-30,,0.0,0.0139218140854846,,,100.0
13,390.0,2018-07-30,,0.0,0.0137636856425098,,,100.0
14,420.0,2018-07-30,,0.0,0.0138308841526356,,,100.0
15,450.0,2018-07-30,,0.0,0.013921649418791,,,100.0
16,480.0,2018-07-30,,0.0,0.013872141077037,,,100.0
17,510.0,2018-07-30,,0.0,0.0139005460819152,,,100.0
18,540.0,2018-07-30,,0.0,0.0139713960939451,,,100.0
19,570.0,2018-07-31,,0.0,0.0139360360878714,,,100.0
20,600.0,2018-07-31,,0.0,0.00641579042352509,,,99.9959412922298
21,630.0,2018-07-31,,0.0,0.0,,,99.9807746376315
22,660.0,2018-07-31,,0.0,0.0,,,99.9649726212829
23,690.0,2018-07-31,,0.0,0.0,,,100.19329070769699
24,720.0,2018-07-31,,0.0,0.0,,,100.327674648337
25,750.0,2018-07-31,,0.0,0.0,,,100.34750869475599
26,780.0,2018-07-31,,0.0,0.0,,,100.33173294204599
27,810.0,2018-07-31,,0.0,0.0,,,100.315957330232
28,840.0,2018-07-31,,0.0,0.0,,,100.300182084349
29,870.0,2018-07-31,,0.0,0.0,,,100.28440345638501
30,900.0,2018-07-31,,0.0,0.0,,,100.26862891050399
31,930.0,2018-07-31,,0.0,0.0,,,100.25285487323099
32,960.0,2018-07-31,,0.0,0.0,,,100.237082164501
33,990.0,2018-07-31,,0.0,0.0,,,100.221308478442
34,1020.0,2018-07-31,,0.0,0.0,,,100.20553567333
35,1050.0,2018-07-31,,0.0,0.0,,,100.189763434358
36,1080.0,2018-07-31,,0.0,0.0,,,100.17399007464199
37,1110.0,2018-07-31,,0.0,0.0,,,100.15821922290002
38,1140.0,2018-07-31,,0.0,0.0,,,100.14244474676799
39,1170.0,2018-07-31,0.0711616689877879,0.0,0.0042609744169912,1.1735107898685901,0.101799097165998,101.74131363744199
40,1200.0,2018-07-31,0.478320343285707,0.0,0.03535857650832,1.6741294872278,0.28314076891144396,102.11325582250299
41,1230.0,2018-07-31,1.0141579786650101,0.0,0.0749632591129353,2.2854341487765097,0.4390707900048921,102.12149220001301
42,1260.0,2018-07-31,2.21285049373552,0.0,0.16358037159229502,3.50192833661111,0.6296263978699189,102.13128132648599
43,1290.0,2018-07-31,3.82672878210217,0.0,0.28287712874932697,4.98433028472674,0.765922337919434,102.14529732800501
44,1320.0,2018-07-31,5.9004334520191595,0.0,0.43605965994112894,6.8078050811819395,0.8659843219969159,102.162381449132
45,1350.0,2018-07-31,8.05741649418546,0.0,0.595683619860762,9.45379385584399,0.851272964948538,102.186505196024
46,1380.0,2018-07-31,9.17941374159032,0.0,0.6784648726940329,10.3185992761035,0.892473810203131,102.221193562926
47,1410.0,2018-07-31,8.96926458599587,0.0,0.6624448120624621,9.213414261660581,0.9736279992115731,102.220449508459
48,1440.0,2018-07-31,8.89086803620858,0.0,0.6568202416211409,9.34696490190601,0.9515231581985909,102.224217668835
49,1470.0,2018-07-31,9.18623309264797,0.0,0.678535895586103,9.70331715423763,0.9470860489671491,102.231400940565
50,1500.0,2018-07-31,9.73333935512017,0.0,0.7190918380437241,10.2488146332776,0.9498347307321461,102.246291569076
51,1530.0,2018-07-31,10.3313432145059,0.0,0.7634053996296359,10.9581358889095,0.942708279901812,102.269226320343
52,1560.0,2018-07-31,11.1274257170295,0.0,0.822264004157416,11.7931356795097,0.943547946797713,102.302672910748
53,1590.0,2018-07-31,11.965678645626,0.0,0.8843042458653331,12.734724633860099,0.939662881015933,102.342179636033
54,1620.0,2018-07-31,12.8552466288231,0.0,0.9501191191120111,13.647291354312902,0.9421982860632719,102.392493651279
