,Time (min),Date,Bioreactor 19 - CER,Bioreactor 19 - Feed#1 flow rate,Bioreactor 19 - Off-gas CO2%,Bioreactor 19 - OUR,Bioreactor 19 - RQ,Bioreactor 19 - Volume
0,0.0,2018-07-30,,0.0,,,,100.0
1,30.0,2018-07-30,,0.0,,,,100.0
2,60.0,2018-07-30,,0.0,0.0220287782853423,,,100.0
3,90.0,2018-07-30,,0.0,0.0219999998807907,,,100.0
4,120.0,2018-07-30,,0.0,0.021694783591873004,,,100.0
5,150.0,2018-07-30,,0.0,0.0210824649527006,,,100.0
6,180.0,2018-07-30,,0.0,0.0209931866602056,,,100.0
7,210.0,2018-07-30,,0.0,0.0209146408136643,,,100.0
8,240.0,2018-07-30,,0.0,0.0207863966805601,,,100.0
9,270.0,2018-07-30,,0.0,0.0208505906913601,,,100.0
10,300.0,2018-07-30,,0.0,0.0208714686950323,,,100.0
11,330.0,2018-07-30,,0.0,0.0208008656830151,,,100.0
12,360.0,2018-07-30,,0.0,0.0208720506876016,,,100.0
13,390.0,2018-07-30,,0.0,0.0206300175784814,,,100.0
14,420.0,2018-07-30,,0.0,0.020573414060344,,,100.0
15,450.0,2018-07-30,,0.0,0.0206649141128617,,,100.0
16,480.0,2018-07-30,,0.0,0.020520638790887998,,,100.0
17,510.0,2018-07-30,,0.0,0.0206200705324905,,,100.0
18,540.0,2018-07-30,,0.0,0.0208781786515024,,,100.0
19,570.0,2018-07-31,,0.0,0.0207370226720782,,,100.0
20,600.0,2018-07-31,,0.0,0.010354677334399,,,99.9959653562134
21,630.0,2018-07-31,,0.0,9.95174038934894e-06,,,99.98082966632971
22,660.0,2018-07-31,,0.0,0.0,,,99.9650551411212
23,690.0,2018-07-31,,0.0,0.0,,,100.24407009552701
24,720.0,2018-07-31,,0.0,0.0,,,100.397474543805
25,750.0,2018-07-31,,0.0,0.0,,,100.392255611075
26,780.0,2018-07-31,,0.0,0.0,,,100.37655446291001
27,810.0,2018-07-31,,0.0,0.0,,,100.38616043266899
28,840.0,2018-07-31,,0.0,0.0,,,100.37038158729099
29,870.0,2018-07-31,,0.0,0.0,,,100.35460100349701
30,900.0,2018-07-31,,0.0,0.0,,,100.338820757605
31,930.0,2018-07-31,,0.0,0.0,,,100.32304302488001
32,960.0,2018-07-31,,0.0,0.0,,,100.30726508785801
33,990.0,2018-07-31,,0.0,0.0,,,100.29148765699101
34,1020.0,2018-07-31,,0.0,0.0,,,100.27570755388099
35,1050.0,2018-07-31,,0.0,0.0,,,100.2599302965
36,1080.0,2018-07-31,,0.0,0.0,,,100.244152571409
37,1110.0,2018-07-31,,0.0,0.0,,,100.228374210585
38,1140.0,2018-07-31,,0.0,0.0,,,100.21259092700599
39,1170.0,2018-07-31,0.11700199959046499,0.0,0.00622801858749937,,,101.617098534139
40,1200.0,2018-07-31,0.48816165601615896,0.0,0.0360997118744714,1.14461259876558,0.457219984793963,102.181029691097
41,1230.0,2018-07-31,0.99743967664087,0.0,0.0737587749102653,1.74833816575417,0.5687560727232261,102.18310002686898
42,1260.0,2018-07-31,2.12859660992451,0.0,0.15741756911461,3.0789591831732004,0.689471966447009,102.190535770935
43,1290.0,2018-07-31,3.64114452053646,0.0,0.269294171011412,4.515675244567269,0.806136405210104,102.20330864803499
44,1320.0,2018-07-31,5.63958961948209,0.0,0.41696276762885,6.21794883946152,0.9064251029245991,102.215165075375
45,1350.0,2018-07-31,7.76984962234954,0.0,0.574788021258418,8.82716279529911,0.8815109742994169,102.24007418459
46,1380.0,2018-07-31,9.599665125577939,0.0,0.710128109089559,10.6477996535441,0.9033174006460251,102.27289365333
47,1410.0,2018-07-31,9.583257962469052,0.0,0.7082073949189609,9.28924822291879,1.03179971302226,102.271613387409
48,1440.0,2018-07-31,9.22766378062983,0.0,0.681929746161954,9.42080648253085,0.979449904666193,102.27855670678801
49,1470.0,2018-07-31,9.590829658385731,0.0,0.708750553192555,9.7001851579894,0.98868105073475,102.282431480333
50,1500.0,2018-07-31,9.93970032756168,0.0,0.7345688728435721,10.3332247159646,0.9620956618509671,102.297194055188
51,1530.0,2018-07-31,10.807726330892802,0.0,0.7987011370517321,11.103483778486,0.973571328719279,102.316639397716
52,1560.0,2018-07-31,11.572249494795301,0.0,0.855539465350218,12.0546364253958,0.9601160318179871,102.34829091969
53,1590.0,2018-07-31,12.577019401407401,0.0,0.9296771753417841,12.9859641293526,0.968656475896683,102.387511768104
54,1620.0,2018-07-31,13.5034055986613,0.0,0.998269751639193,13.919973174033402,0.970115251870992,102.43813975689001
