,Time (min),Date,Bioreactor 24 - CER,Bioreactor 24 - Feed#1 flow rate,Bioreactor 24 - Off-gas CO2%,Bioreactor 24 - OUR,Bioreactor 24 - RQ,Bioreactor 24 - Volume
0,0.0,2018-07-30,,0.0,,,,100.0
1,30.0,2018-07-30,,0.0,,,,100.0
2,60.0,2018-07-30,,0.0,0.008999999612569809,,,100.0
3,90.0,2018-07-30,,0.0,0.008999999612569809,,,100.0
4,120.0,2018-07-30,,0.0,0.00880251563216271,,,100.0
5,150.0,2018-07-30,,0.0,0.00823734225793823,,,100.0
6,180.0,2018-07-30,,0.0,0.00800680454142469,,,100.0
7,210.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
8,240.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
9,270.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
10,300.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
11,330.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
12,360.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
13,390.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
14,420.0,2018-07-30,,0.0,0.00799282437874782,,,100.0
15,450.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
16,480.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
17,510.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
18,540.0,2018-07-30,,0.0,0.008000000379979609,,,100.0
19,570.0,2018-07-31,,0.0,0.008000000379979609,,,100.0
20,600.0,2018-07-31,,0.0,0.00334056799233068,,,99.99597889990419
21,630.0,2018-07-31,,0.0,0.0,,,99.9808342112711
22,660.0,2018-07-31,,0.0,0.0,,,99.96503922243299
23,690.0,2018-07-31,,0.0,0.0,,,100.221340803969
24,720.0,2018-07-31,,0.0,0.0,,,100.368911276075
25,750.0,2018-07-31,,0.0,0.0,,,100.378363807903
26,780.0,2018-07-31,,0.0,0.0,,,100.37357782434499
27,810.0,2018-07-31,,0.0,0.0,,,100.357797848778
28,840.0,2018-07-31,,0.0,0.0,,,100.34201845631901
29,870.0,2018-07-31,,0.0,0.0,,,100.326242075042
30,900.0,2018-07-31,,0.0,0.0,,,100.31046461975299
31,930.0,2018-07-31,,0.0,0.0,,,100.29469143110902
32,960.0,2018-07-31,,0.0,0.0,,,100.278914598015
33,990.0,2018-07-31,,0.0,0.0,,,100.26313729088699
34,1020.0,2018-07-31,,0.0,0.0,,,100.247359290214
35,1050.0,2018-07-31,,0.0,0.0,,,100.23158528265499
36,1080.0,2018-07-31,,0.0,0.0,,,100.21580995467899
37,1110.0,2018-07-31,,0.0,0.0,,,100.20003071858
38,1140.0,2018-07-31,,0.0,0.0,,,100.184252733184
39,1170.0,2018-07-31,0.0179115707483078,0.0,0.0009158897352381539,,,101.550740673512
40,1200.0,2018-07-31,0.27937365568509304,0.0,0.0206542786786925,1.33542577231808,0.205527900507012,102.153374698916
41,1230.0,2018-07-31,0.7451686201296601,0.0,0.0551117461235923,1.9643210998003402,0.37563625151593,102.151478690164
42,1260.0,2018-07-31,1.75471425711559,0.0,0.12977154047613002,3.2070174003808702,0.54367295239331,102.162256054947
43,1290.0,2018-07-31,3.20113847191477,0.0,0.236705718313758,4.69444468896108,0.680618557091141,102.176112237858
44,1320.0,2018-07-31,5.10256634781047,0.0,0.37726029416334206,6.46975521887331,0.788100911969605,102.18890961742599
45,1350.0,2018-07-31,7.13377635863734,0.0,0.5276786391232711,9.10219444249125,0.7845614153088291,102.214487201837
46,1380.0,2018-07-31,8.77384477103356,0.0,0.649139578098099,10.851241855464,0.8104184708639569,102.248993522551
47,1410.0,2018-07-31,8.814773777897019,0.0,0.651626078102861,9.60181027636008,0.9180804541698051,102.247765246974
48,1440.0,2018-07-31,8.499537169180702,0.0,0.6284489074202501,9.72040239413291,0.8742406290892959,102.25208097097601
49,1470.0,2018-07-31,8.85061170383103,0.0,0.654388397153015,10.076137519805801,0.8782084489632378,102.260933583928
50,1500.0,2018-07-31,9.24004278732893,0.0,0.68337065053403,10.714469773491,0.86240897476118,102.276345010037
51,1530.0,2018-07-31,10.0289699233986,0.0,0.741726149850835,11.5115048454092,0.8716946553812429,102.300841086061
52,1560.0,2018-07-31,10.818273807472998,0.0,0.800322529312537,12.4294040879061,0.8706028008218779,102.334577665155
53,1590.0,2018-07-31,11.784145970931801,0.0,0.8717587806250501,13.3769256451916,0.8810216943457109,102.378386869165
54,1620.0,2018-07-31,12.648002639955099,0.0,0.9354792158343079,14.386945889800598,0.879117746925119,102.43055752574399
