,Time (hours),Volume (L),Biomass (g),Glucose (g),Biomass initial (g),Glucose initial (g),a,b,c
0,1.877222222222218,0.2014491694427778,0.01224810950212089,3.8275464425451355,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
1,2.879166666666665,0.20030940303125003,0.014842926764615627,3.788707506611747,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
2,3.928888888888887,0.19918118940444443,0.01551621465460622,3.8407660728033566,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
3,4.958055555555559,0.1981405377523611,0.017693950021285845,3.8034636145965965,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
4,7.066666666666668,0.19621085600000002,0.024232040716000002,3.651322635359106,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
5,9.593055555555557,0.1942571678923611,0.061268710753250695,3.664089484808327,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
6,17.24444444444443,0.19072320177777777,0.7001067290858666,1.4102489509678153,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
7,19.76861111111111,0.1903433134323611,0.9496989280394227,,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
8,22.29333333333333,0.19035340095999997,0.8774149663850239,,0.01224810950212089,3.8275464425451355,0.0306,1.2831,203.75
