,Time (min),Date,Bioreactor 5 - CER,Bioreactor 5 - Off-gas CO2%,Bioreactor 5 - OUR,Bioreactor 5 - RQ,Bioreactor 5 - Volume
0,0.0,2018-07-30,,,,,105.52112388888901
1,30.0,2018-07-30,,,,,200.0
2,60.0,2018-07-30,,0.00400000018998981,,,200.0
3,90.0,2018-07-30,,0.00400000018998981,,,200.0
4,120.0,2018-07-30,,0.0036299494460004396,,,200.0
5,150.0,2018-07-30,,0.0030546297572537602,,,200.0
6,180.0,2018-07-30,,0.00300000002607703,,,200.0
7,210.0,2018-07-30,,0.00300000002607703,,,200.0
8,240.0,2018-07-30,,0.00300000002607703,,,200.0
9,270.0,2018-07-30,,0.00300000002607703,,,200.0
10,300.0,2018-07-30,,0.00300000002607703,,,200.0
11,330.0,2018-07-30,,0.00300000002607703,,,200.0
12,360.0,2018-07-30,,0.00300000002607703,,,200.0
13,390.0,2018-07-30,,0.00300000002607703,,,200.0
14,420.0,2018-07-30,,0.00300000002607703,,,200.0
15,450.0,2018-07-30,,0.00300000002607703,,,200.0
16,480.0,2018-07-30,,0.00300000002607703,,,200.0
17,510.0,2018-07-30,,0.00300000002607703,,,200.0
18,540.0,2018-07-30,,0.0030007390080990896,,,200.0
19,570.0,2018-07-31,,0.00306325138829381,,,200.0
20,600.0,2018-07-31,,0.00198040856056908,,,199.995927807495
21,630.0,2018-07-31,,0.0,,,199.980787802972
22,660.0,2018-07-31,,0.0,,,199.96502340499802
23,690.0,2018-07-31,,0.0,,,200.297764879649
24,720.0,2018-07-31,,0.0,,,200.349827649002
25,750.0,2018-07-31,,0.0,,,200.360301627902
26,780.0,2018-07-31,,0.0,,,200.36530555668
27,810.0,2018-07-31,,0.0,,,200.372013115252
28,840.0,2018-07-31,,0.0,,,200.378387484176
29,870.0,2018-07-31,,0.0,,,200.383631140168
30,900.0,2018-07-31,,0.0,,,200.386663869367
31,930.0,2018-07-31,,0.0,,,200.39048706624598
32,960.0,2018-07-31,,0.0,,,200.38144611923
33,990.0,2018-07-31,,0.0,,,200.379531209285
34,1020.0,2018-07-31,,0.0,,,200.372375767234
35,1050.0,2018-07-31,,0.0,,,200.359564394789
36,1080.0,2018-07-31,,0.0,,,200.36514692701698
37,1110.0,2018-07-31,,0.0,,,200.349370079592
38,1140.0,2018-07-31,,0.0,,,200.333594080214
39,1170.0,2018-07-31,,0.0,,,200.317813693121
40,1200.0,2018-07-31,,0.0,,,200.313713371384
41,1230.0,2018-07-31,,0.0,,,200.31024149663298
42,1260.0,2018-07-31,,0.0,,,200.294465601594
43,1290.0,2018-07-31,,0.0,,,200.278688675378
44,1320.0,2018-07-31,,0.0,,,200.26291047021
45,1350.0,2018-07-31,,0.0,,,200.247129879076
46,1380.0,2018-07-31,,0.0,,,200.231348934306
47,1410.0,2018-07-31,,0.0,,,200.215566193471
48,1440.0,2018-07-31,,0.0,,,200.199778283494
49,1470.0,2018-07-31,,0.0,,,200.195105081975
50,1500.0,2018-07-31,,0.0,,,200.192441263494
51,1530.0,2018-07-31,,0.0,,,200.17665887832698
52,1560.0,2018-07-31,,0.0,,,200.160878655857
53,1590.0,2018-07-31,,0.0,,,200.14509746149
54,1620.0,2018-07-31,,0.0,,,200.129312693191
55,1650.0,2018-07-31,,0.0,,,200.11353227064097
56,1680.0,2018-07-31,,0.0,,,200.097747007829
57,1710.0,2018-07-31,,0.0,,,200.081963413846
58,1740.0,2018-07-31,,0.0,,,200.06618145105702
59,1770.0,2018-07-31,,0.0,,,200.050404926581
60,1800.0,2018-07-31,,0.0,,,200.034623879339
61,1830.0,2018-07-31,,0.0,,,200.01884048118998
62,1860.0,2018-07-31,,0.0,,,200.00305889179
63,1890.0,2018-07-31,,0.0,,,199.987276115881
64,1920.0,2018-07-31,,0.0,,,199.971493315158
65,1950.0,2018-07-31,,0.0,,,199.955712272479
66,1980.0,2018-07-31,,0.0,,,199.939930325606
67,2010.0,2018-08-01,,0.0,,,199.92415068707803
68,2040.0,2018-08-01,,0.0,,,199.908372098696
69,2070.0,2018-08-01,,0.0,,,199.892593128942
70,2100.0,2018-08-01,,0.0,,,199.876812462869
71,2130.0,2018-08-01,,0.0,,,199.861033702946
72,2160.0,2018-08-01,,0.0,,,199.84525342061798
73,2190.0,2018-08-01,,0.0,,,199.829472033956
74,2220.0,2018-08-01,,0.0,,,199.81369034082002
75,2250.0,2018-08-01,,0.0,,,199.798162669845
76,2280.0,2018-08-01,,0.0,,,199.809007555509
77,2310.0,2018-08-01,,0.0,,,199.793225799817
78,2340.0,2018-08-01,,0.0,,,199.777442383259
79,2370.0,2018-08-01,,0.0,,,199.76166086936297
80,2400.0,2018-08-01,,0.0,,,199.745884272738
81,2430.0,2018-08-01,,0.0,,,199.73010502481998
82,2460.0,2018-08-01,,0.0,,,199.714327104711
83,2490.0,2018-08-01,,0.0,,,199.698548519556
84,2520.0,2018-08-01,,0.0,,,199.68276499223703
85,2550.0,2018-08-01,,0.0,,,199.66698433142102
86,2580.0,2018-08-01,0.0,0.0,,,200.61017978418099
87,2610.0,2018-08-01,0.0,0.0,,,203.19622887704898
88,2640.0,2018-08-01,0.0,0.00040766999491884,,,203.35468922716703
89,2670.0,2018-08-01,0.009270749155456491,0.0011414427409115,3.73485983155502,0.0301494471569145,202.66650150869702
90,2700.0,2018-08-01,0.0,0.0,,,201.594212850012
91,2730.0,2018-08-01,0.0,0.0,,,200.93299311079602
92,2760.0,2018-08-01,0.0,0.0,,,199.72798906994
93,2790.0,2018-08-01,0.0,0.0,,,199.15326660546398
94,2820.0,2018-08-01,0.0009982392477806631,0.000147059620346068,,,197.916669192737
95,2850.0,2018-08-01,0.0180624712318595,0.0026618189219597397,,,197.68989114724
96,2880.0,2018-08-01,0.0345756809498377,0.00509378394995505,,,196.14498831757703
97,2910.0,2018-08-01,0.0452029139436562,0.0066606581069443395,,,196.12904409390498
98,2940.0,2018-08-01,0.0532048151833177,0.00783894718250464,,,196.11306529924
99,2970.0,2018-08-01,0.0593352055984644,0.00874136551047351,,,196.09705136028802
100,3000.0,2018-08-01,0.0795866988241629,0.0116292007511715,,,194.38526759466498
101,3030.0,2018-08-01,0.10168574259928201,0.0149864204352258,,,194.32482766089802
102,3060.0,2018-08-01,0.133267615028468,0.0196394884954078,,,194.308561172948
103,3090.0,2018-08-01,0.188374157519962,0.027762233936397006,,,194.29210757583598
104,3120.0,2018-08-01,0.28027739060442197,0.0413007967661962,,,194.27533416475498
105,3150.0,2018-08-01,0.417078059947322,0.0611195551461082,1.0677561089464598,0.434617774732209,192.725069858125
106,3180.0,2018-08-01,0.64532782659109,0.0951116741652647,1.3233523624994699,0.48593656872162894,192.50354901731498
107,3210.0,2018-08-01,1.00526048058752,0.148159131293367,1.7519804889548303,0.571501810788255,192.489122674928
108,3240.0,2018-08-01,1.4840478281881002,0.218733592437763,2.30056242289723,0.643607065684256,192.496423800074
109,3270.0,2018-08-01,2.1947885784639,0.32360645303850105,3.12178115327296,0.7026009410407901,192.50459972811402
110,3300.0,2018-08-01,2.9643272473696802,0.43353701498524205,3.9314256255320097,0.758038191698382,191.05295193217898
111,3330.0,2018-08-01,3.5695507540786098,0.526491565943941,4.7997413117213705,0.744082090729285,190.793654179764
112,3360.0,2018-08-01,4.08623630957028,0.6029866928251171,5.63723760326739,0.7247582415332141,190.832168162554
113,3390.0,2018-08-01,4.9659936166847904,0.7330719214947871,6.66532717760105,0.7456650696433349,190.87943566129798
114,3420.0,2018-08-01,6.06301934725559,0.895095183321834,7.988852458539459,0.758781501228734,190.93885682449698
115,3450.0,2018-08-02,7.33845333882192,1.07652753577483,9.38878319130801,0.7820466914356109,189.643771114369
116,3480.0,2018-08-02,8.892948018008369,1.31332202305411,11.071485246928301,0.80290422922315,189.393591586166
117,3510.0,2018-08-02,10.694545281300801,1.5793247743598202,12.694160558884402,0.842383136239218,189.515123949902
118,3540.0,2018-08-02,12.4327986707507,1.83511943382339,14.025035541835198,0.886046781489333,189.654952698671
119,3570.0,2018-08-02,14.0546032280255,2.07374159900909,15.667283592368,0.89701958553485,189.779160152409
120,3600.0,2018-08-02,15.3958844274581,2.25054625213812,17.1437205713808,0.8991406563596371,188.80907579946899
121,3630.0,2018-08-02,10.263106204787,1.50951603679881,8.770274971888991,1.39295039094149,188.281750297895
122,3660.0,2018-08-02,2.5006975873480095,0.36787970542670795,1.92541752619634,1.2857779372946398,188.25823524344503
123,3690.0,2018-08-02,1.29582945287124,0.19075584528771103,1.2831498411696298,1.0056651179551999,188.23947973670502
124,3720.0,2018-08-02,0.8809416214539391,0.129719255166714,1.15453982393864,0.761713143068915,188.222875026201
125,3750.0,2018-08-02,0.673196740405952,0.0975575806114765,1.0744769854584,0.6211956179984119,187.168516907873
126,3780.0,2018-08-02,0.5875442483688521,0.0865722804363116,1.0406804882885,0.565066486608629,186.45210338462502
127,3810.0,2018-08-02,0.543921862751593,0.0801641102875017,1.03195658896384,0.544811510279589,186.436589179966
128,3840.0,2018-08-02,0.476857206524541,0.0702508348732812,,,186.419039202178
129,3870.0,2018-08-02,0.45125953005523495,0.0664216486279278,,,186.401233147036
130,3900.0,2018-08-02,0.44663858347511404,0.0657379720538825,,,186.339183518356
131,3930.0,2018-08-02,0.448737308037154,0.0654073595657561,,,184.62578278394798
132,3960.0,2018-08-02,0.46712594738153296,0.0687761670251946,,,184.60796688052397
133,3990.0,2018-08-02,0.49631028033611496,0.0730999617662919,,,184.590081397272
134,4020.0,2018-08-02,0.528364484372395,0.0778188051103942,,,184.57205709656398
135,4050.0,2018-08-02,0.5657154195244,0.0833259460952608,,,184.553888111261
136,4080.0,2018-08-02,0.628075333801509,0.0925106459313576,1.00193921924474,0.67080476229898,184.53552839577
137,4110.0,2018-08-02,0.7091686324657579,0.10444459467339698,1.00734022714468,0.7039088974386071,184.51689803125998
138,4140.0,2018-08-02,0.7271710950594509,0.10709173487039099,1.0379562782390301,0.7045190635325891,184.49903895958198
139,4170.0,2018-08-02,0.7814547426513779,0.115118851587045,1.0992381156555302,0.7109872944635021,184.48280538344397
140,4200.0,2018-08-02,0.8381469215943359,0.123433098112754,1.1192109809496298,0.749291889219564,184.467032476377
141,4230.0,2018-08-02,0.8615078049543191,0.126878160523331,1.1094927473066203,0.777887772787945,184.45083092159697
