,Time (min),Date,Bioreactor 1 - CER,Bioreactor 1 - Off-gas CO2%,Bioreactor 1 - OUR,Bioreactor 1 - RQ,Bioreactor 1 - Volume
0,0.0,2018-07-30,,,,,105.72823500000001
1,30.0,2018-07-30,,,,,200.0
2,60.0,2018-07-30,,0.0166101577925374,,,200.0
3,90.0,2018-07-30,,0.0164354313381185,,,200.0
4,120.0,2018-07-30,,0.016040855488878,,,200.0
5,150.0,2018-07-30,,0.0159858004109621,,,200.0
6,180.0,2018-07-30,,0.0157742066779764,,,200.0
7,210.0,2018-07-30,,0.0153876496343101,,,200.0
8,240.0,2018-07-30,,0.0153200816840386,,,200.0
9,270.0,2018-07-30,,0.0152700836288902,,,200.0
10,300.0,2018-07-30,,0.0152559243820769,,,200.0
11,330.0,2018-07-30,,0.0153928493289862,,,200.0
12,360.0,2018-07-30,,0.0154122864521078,,,200.0
13,390.0,2018-07-30,,0.0151208997979156,,,200.0
14,420.0,2018-07-30,,0.0150854097588235,,,200.0
15,450.0,2018-07-30,,0.0151284051394968,,,200.0
16,480.0,2018-07-30,,0.0151561471700753,,,200.0
17,510.0,2018-07-30,,0.0152279030061221,,,200.0
18,540.0,2018-07-30,,0.0152860099759744,,,200.0
19,570.0,2018-07-31,,0.0153448676835098,,,200.0
20,600.0,2018-07-31,,0.008501130210791609,,,199.995995250035
21,630.0,2018-07-31,,0.0,,,199.98088976957
22,660.0,2018-07-31,,0.0,,,199.965132792011
23,690.0,2018-07-31,,0.0,,,200.23885170181703
24,720.0,2018-07-31,,0.0,,,200.293879579099
25,750.0,2018-07-31,,0.0,,,200.28796226339
26,780.0,2018-07-31,,0.0,,,200.272183033779
27,810.0,2018-07-31,,0.0,,,200.256406953904
28,840.0,2018-07-31,,0.0,,,200.24063465413897
29,870.0,2018-07-31,,0.0,,,200.224860522617
30,900.0,2018-07-31,,0.0,,,200.209083683351
31,930.0,2018-07-31,,0.0,,,200.193308861032
32,960.0,2018-07-31,,0.0,,,200.20028175909098
33,990.0,2018-07-31,,0.0,,,200.18551946779
34,1020.0,2018-07-31,,0.0,,,200.177488134522
35,1050.0,2018-07-31,,0.0,,,200.177212939718
36,1080.0,2018-07-31,,0.0,,,200.16144237203702
37,1110.0,2018-07-31,,0.0,,,200.145669447191
38,1140.0,2018-07-31,,0.0,,,200.12990063789798
39,1170.0,2018-07-31,,0.0,,,200.114119117501
40,1200.0,2018-07-31,,0.0,,,200.09834635599302
41,1230.0,2018-07-31,,0.0,,,200.08465302469398
42,1260.0,2018-07-31,,0.0,,,200.09079537608798
43,1290.0,2018-07-31,,0.0,,,200.075021102638
44,1320.0,2018-07-31,,0.0,,,200.05924625218998
45,1350.0,2018-07-31,,0.0,,,200.04347034319
46,1380.0,2018-07-31,,0.0,,,200.02769441259997
47,1410.0,2018-07-31,,0.0,,,200.011914821218
48,1440.0,2018-07-31,,0.0,,,199.996136155821
49,1470.0,2018-07-31,,0.0,,,199.98036009587898
50,1500.0,2018-07-31,,0.0,,,199.964581283264
51,1530.0,2018-07-31,,0.0,,,199.95779937427102
52,1560.0,2018-07-31,,0.0,,,199.956680909328
53,1590.0,2018-07-31,,0.0,,,199.940902626532
54,1620.0,2018-07-31,,0.0,,,199.92512727472197
55,1650.0,2018-07-31,,0.0,,,199.909353680216
56,1680.0,2018-07-31,,0.0,,,199.893571386786
57,1710.0,2018-07-31,,0.0,,,199.87778732839902
58,1740.0,2018-07-31,,0.0,,,199.862009682337
59,1770.0,2018-07-31,,0.0,,,199.846232499455
60,1800.0,2018-07-31,,0.0,,,199.83045064919997
61,1830.0,2018-07-31,,0.0,,,199.814671892919
62,1860.0,2018-07-31,,0.0,,,199.79888920513199
63,1890.0,2018-07-31,,0.0,,,199.78310943232898
64,1920.0,2018-07-31,,0.0,,,199.767329711109
65,1950.0,2018-07-31,,0.0,,,199.75155052168802
66,1980.0,2018-07-31,,0.0,,,199.735776007169
67,2010.0,2018-08-01,,0.0,,,199.72000483648898
68,2040.0,2018-08-01,,0.0,,,199.70423503666402
69,2070.0,2018-08-01,,0.0,,,199.68845768148998
70,2100.0,2018-08-01,,0.0,,,199.67268119658297
71,2130.0,2018-08-01,,0.0,,,199.656905697181
72,2160.0,2018-08-01,,0.0,,,199.656306643306
73,2190.0,2018-08-01,,0.0,,,199.64981419138599
74,2220.0,2018-08-01,,0.0,,,199.63403745959
75,2250.0,2018-08-01,,0.0,,,199.618264996302
76,2280.0,2018-08-01,,0.0,,,199.60249026409699
77,2310.0,2018-08-01,,0.0,,,199.586722213147
78,2340.0,2018-08-01,,0.0,,,199.570952178435
79,2370.0,2018-08-01,,0.0,,,199.555179995232
80,2400.0,2018-08-01,,0.0,,,199.539401779155
81,2430.0,2018-08-01,,0.0,,,199.52362479236498
82,2460.0,2018-08-01,,0.0,,,199.50785136265202
83,2490.0,2018-08-01,,0.0,,,199.492080371667
84,2520.0,2018-08-01,,0.0,,,199.476305174331
85,2550.0,2018-08-01,,0.0,,,199.46053639912103
86,2580.0,2018-08-01,0.00103542727151551,7.998368714526279e-05,,,200.544757702528
87,2610.0,2018-08-01,0.00564460651991552,0.00418138647230477,,,203.048885623772
88,2640.0,2018-08-01,0.0,0.0107108499631336,,,203.172508140038
89,2670.0,2018-08-01,0.0642982964641139,0.0101913856642443,3.14510552094253,0.120080606888048,202.10933912855
90,2700.0,2018-08-01,0.0204155276561149,0.000750497327957449,,,201.384255311385
91,2730.0,2018-08-01,0.0362924488955221,0.0014954306025058,,,200.348834070486
92,2760.0,2018-08-01,0.0543895701654193,0.0020000000949949,,,199.51773747855702
93,2790.0,2018-08-01,0.0262517200347272,0.00209624242293103,,,198.585317430333
94,2820.0,2018-08-01,0.0593091040083338,0.00872892531757013,,,197.70676281439302
95,2850.0,2018-08-01,0.105609184880221,0.015593081410110001,,,196.910701841499
96,2880.0,2018-08-01,0.131482445654818,0.0193455345053567,,,195.934333640659
97,2910.0,2018-08-01,0.138675896406617,0.0204013506208073,,,195.917965515583
98,2940.0,2018-08-01,0.139008727077329,0.0204546316809852,,,195.90158190958303
99,2970.0,2018-08-01,0.138336529993333,0.0201620293017462,,,195.483462434924
100,3000.0,2018-08-01,0.13657372586678698,0.0200947483483291,,,194.128838694674
101,3030.0,2018-08-01,0.14355514817269802,0.0211188504606368,,,194.112454309197
102,3060.0,2018-08-01,0.165601881879305,0.0243733409906415,,,194.096017422906
103,3090.0,2018-08-01,0.231619091927168,0.034075328783944,,,194.079393437709
104,3120.0,2018-08-01,0.315848938459864,0.0461722176463608,,,193.751084073865
105,3150.0,2018-08-01,0.436674637934511,0.0642470694257426,,,192.305040323723
106,3180.0,2018-08-01,0.625246767627739,0.0920495576398579,1.05316017545866,0.655025821730097,192.287264414146
107,3210.0,2018-08-01,0.9045221964005459,0.13313191210367198,1.29431257761372,0.6974663078948149,192.27127392954898
108,3240.0,2018-08-01,1.2939466586736998,0.19043258045405304,1.71151382789302,0.7550438724084542,192.25548574036702
109,3270.0,2018-08-01,1.87862938416684,0.274526862188406,2.2969644053715803,0.8176514067985781,192.020248371079
110,3300.0,2018-08-01,2.6520596781044303,0.390427169685802,3.08137629268897,0.861296241591927,190.48614413202202
111,3330.0,2018-08-01,3.4036988591704302,0.501117265764363,3.9270402756943796,0.8681260713631099,190.499463563559
112,3360.0,2018-08-01,2.1736978904566397,0.319818516711896,2.16302388944437,1.01562006673015,190.49483514944998
113,3390.0,2018-08-01,0.9475723408334559,0.139416430378229,1.1477911731089798,0.9401174413879291,190.477210420919
114,3420.0,2018-08-01,0.581495402637678,0.0852353014269721,,,190.33857759281798
115,3450.0,2018-08-02,0.49749232775075897,0.0724979901800212,,,188.700729999983
116,3480.0,2018-08-02,0.48941901357108003,0.0720066663659921,,,188.682772985454
