,Time (min),Date,Bioreactor 3 - CER,Bioreactor 3 - Off-gas CO2%,Bioreactor 3 - OUR,Bioreactor 3 - RQ,Bioreactor 3 - Volume
0,0.0,2018-07-30,,,,,105.60379055555599
1,30.0,2018-07-30,,,,,200.0
2,60.0,2018-07-30,,0.0228046530744037,,,200.0
3,90.0,2018-07-30,,0.022543783043085002,,,200.0
4,120.0,2018-07-30,,0.0221388314424359,,,200.0
5,150.0,2018-07-30,,0.0219718105639196,,,200.0
6,180.0,2018-07-30,,0.0217325515932586,,,200.0
7,210.0,2018-07-30,,0.0214050531152436,,,200.0
8,240.0,2018-07-30,,0.0213166932987583,,,200.0
9,270.0,2018-07-30,,0.02127869844834,,,200.0
10,300.0,2018-07-30,,0.0211705640792523,,,200.0
11,330.0,2018-07-30,,0.0211780694138991,,,200.0
12,360.0,2018-07-30,,0.021043555040533003,,,200.0
13,390.0,2018-07-30,,0.0210420060744974,,,200.0
14,420.0,2018-07-30,,0.0210284177217026,,,200.0
15,450.0,2018-07-30,,0.0210142130526243,,,200.0
16,480.0,2018-07-30,,0.0210071540514395,,,200.0
17,510.0,2018-07-30,,0.0210284133883686,,,200.0
18,540.0,2018-07-30,,0.0210712830623677,,,200.0
19,570.0,2018-07-31,,0.0210322837364355,,,200.0
20,600.0,2018-07-31,,0.0124101091554566,,,199.995998401541
21,630.0,2018-07-31,,0.0,,,199.980880256349
22,660.0,2018-07-31,,0.0,,,199.965106542241
23,690.0,2018-07-31,,0.0,,,200.256916559883
24,720.0,2018-07-31,,0.0,,,200.373145760062
25,750.0,2018-07-31,,0.0,,,200.438830745976
26,780.0,2018-07-31,,0.0,,,200.46948762371102
27,810.0,2018-07-31,,0.0,,,200.483874666293
28,840.0,2018-07-31,,0.0,,,200.492754790519
29,870.0,2018-07-31,,0.0,,,200.48046717760897
30,900.0,2018-07-31,,0.0,,,200.464682578408
31,930.0,2018-07-31,,0.0,,,200.462560566249
32,960.0,2018-07-31,,0.0,,,200.45609397485902
33,990.0,2018-07-31,,0.0,,,200.440320819426
34,1020.0,2018-07-31,,0.0,,,200.42454419193402
35,1050.0,2018-07-31,,0.0,,,200.40876878650502
36,1080.0,2018-07-31,,0.0,,,200.39299287491403
37,1110.0,2018-07-31,,0.0,,,200.37721582836897
38,1140.0,2018-07-31,,0.0,,,200.36144668462398
39,1170.0,2018-07-31,,0.0,,,200.34567093208
40,1200.0,2018-07-31,,0.0,,,200.329895506242
41,1230.0,2018-07-31,,0.0,,,200.31412000224898
42,1260.0,2018-07-31,,0.0,,,200.322740430201
43,1290.0,2018-07-31,,0.0,,,200.30779081711003
44,1320.0,2018-07-31,,0.0,,,200.29201438443198
45,1350.0,2018-07-31,,0.0,,,200.276237234179
46,1380.0,2018-07-31,,0.0,,,200.260457160613
47,1410.0,2018-07-31,,0.0,,,200.244678732466
48,1440.0,2018-07-31,,0.0,,,200.228903571375
49,1470.0,2018-07-31,,0.0,,,200.21312473522
50,1500.0,2018-07-31,,0.0,,,200.19734493093003
51,1530.0,2018-07-31,,0.0,,,200.181568880341
52,1560.0,2018-07-31,,0.0,,,200.165793266209
53,1590.0,2018-07-31,,0.0,,,200.15001134425597
54,1620.0,2018-07-31,,0.0,,,200.13423167265802
55,1650.0,2018-07-31,,0.0,,,200.11845241490002
56,1680.0,2018-07-31,,0.0,,,200.10267252417702
57,1710.0,2018-07-31,,0.0,,,200.086893088815
58,1740.0,2018-07-31,,0.0,,,200.07111499623798
59,1770.0,2018-07-31,,0.0,,,200.055337724225
60,1800.0,2018-07-31,,0.0,,,200.03955474421397
61,1830.0,2018-07-31,,0.0,,,200.02377439549701
62,1860.0,2018-07-31,,0.0,,,200.00799337772702
63,1890.0,2018-07-31,,0.0,,,199.992213084189
64,1920.0,2018-07-31,,0.0,,,199.97643301508302
65,1950.0,2018-07-31,,0.0,,,199.960651542423
66,1980.0,2018-07-31,,0.0,,,199.94487314814302
67,2010.0,2018-08-01,,0.0,,,199.92909421482398
68,2040.0,2018-08-01,,0.0,,,199.91331776706502
69,2070.0,2018-08-01,,0.0,,,199.89754451375
70,2100.0,2018-08-01,,0.0,,,199.88177055138803
71,2130.0,2018-08-01,,0.0,,,199.86599208743098
72,2160.0,2018-08-01,,0.0,,,199.85020906421798
73,2190.0,2018-08-01,,0.0,,,199.83443041406798
74,2220.0,2018-08-01,,0.0,,,199.818652936488
75,2250.0,2018-08-01,,0.0,,,199.802877910557
76,2280.0,2018-08-01,,0.0,,,199.78710388329299
77,2310.0,2018-08-01,,0.0,,,199.771329743868
78,2340.0,2018-08-01,,0.0,,,199.75554959958802
79,2370.0,2018-08-01,,0.0,,,199.739771322208
80,2400.0,2018-08-01,,0.0,,,199.723992690209
81,2430.0,2018-08-01,,0.0,,,199.708216869407
82,2460.0,2018-08-01,,0.0,,,199.692440880416
83,2490.0,2018-08-01,,0.0,,,199.676666308542
84,2520.0,2018-08-01,,0.0,,,199.660889859597
85,2550.0,2018-08-01,,0.0,,,199.65786368309898
